"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp.P04075.ALDOA_HUMAN.1","sp|P04075|ALDOA_HUMAN","0.0488800918225074","0.218188904172398","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NQX3.GEPH_HUMAN","sp|Q9NQX3|GEPH_HUMAN","0.102305013375103","0.218224820418768","0.592087312414734","conditionC-conditionB","HUMAN","0","0"
"sp.P46985.MNN11_YEAST","sp|P46985|MNN11_YEAST","-0.281605042850914","0.218317285648785","0.592087312414734","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.O76031.CLPX_HUMAN.2","sp|O76031|CLPX_HUMAN","-0.0633295283501916","0.218355494421519","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q9HD34.LYRM4_HUMAN.1","sp|Q9HD34|LYRM4_HUMAN","-0.103029825665546","0.218420449335167","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.P27824.CALX_HUMAN.1","sp|P27824|CALX_HUMAN","0.0476362496747722","0.218468592388812","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.O95361.TRI16_HUMAN","sp|O95361|TRI16_HUMAN","0.0909101422981315","0.218478526669723","0.592087312414734","conditionC-conditionB","HUMAN","0","0"
"sp.Q7L5Y1.ENOF1_HUMAN.1","sp|Q7L5Y1|ENOF1_HUMAN","-0.0938917637083367","0.218498395231545","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q0VDF9.HSP7E_HUMAN","sp|Q0VDF9|HSP7E_HUMAN","0.101169513477561","0.218512150389729","0.592087312414734","conditionC-conditionB","HUMAN","0","0"
"sp.P49593.PPM1F_HUMAN.1","sp|P49593|PPM1F_HUMAN","-0.113894786854814","0.218513678740639","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NPH0.PPA6_HUMAN.1","sp|Q9NPH0|PPA6_HUMAN","0.225780806799356","0.218557236741556","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q92504.S39A7_HUMAN","sp|Q92504|S39A7_HUMAN","-0.292414312372283","0.218558000917011","0.592087312414734","conditionC-conditionB","HUMAN","0","0"
"sp.Q01804.OTUD4_HUMAN.2","sp|Q01804|OTUD4_HUMAN","1.07429930888759","0.218586275408834","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q07457.BRE1_YEAST","sp|Q07457|BRE1_YEAST","0.132343234226028","0.218602323093382","0.592087312414734","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P61009.SPCS3_HUMAN.1","sp|P61009|SPCS3_HUMAN","-0.0586483826428328","0.218643588567935","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NZM1.MYOF_HUMAN","sp|Q9NZM1|MYOF_HUMAN","-0.0613976670945942","0.218736817973407","0.592087312414734","conditionC-conditionB","HUMAN","0","0"
"sp.Q96TA1.NIBA2_HUMAN.1","sp|Q96TA1|NIBA2_HUMAN","-0.0588741550009022","0.218739110499771","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9BQE9.BCL7B_HUMAN.1","sp|Q9BQE9|BCL7B_HUMAN","0.199997925113674","0.218754394008864","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y657.SPIN1_HUMAN.1","sp|Q9Y657|SPIN1_HUMAN","0.145411200027374","0.218782668500688","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.P52789.HXK2_HUMAN.1","sp|P52789|HXK2_HUMAN","0.0886406923178971","0.218797952009781","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NPE3.NOP10_HUMAN.1","sp|Q9NPE3|NOP10_HUMAN","0.0783554773926287","0.218829283203424","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9H1Y0.ATG5_HUMAN.2","sp|Q9H1Y0|ATG5_HUMAN","0.166540461374414","0.218830047378878","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.P32895.KPR1_YEAST","sp|P32895|KPR1_YEAST","-0.151931126535795","0.21892174843344","0.592727272727273","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P63220.RS21_HUMAN.1","sp|P63220|RS21_HUMAN","0.0580357435960703","0.218937031942534","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y2U8.MAN1_HUMAN.2","sp|Q9Y2U8|MAN1_HUMAN","0.0920821132902159","0.219016506189821","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q9Y2Q3.GSTK1_HUMAN.2","sp|Q9Y2Q3|GSTK1_HUMAN","-0.0874355020793747","0.219065413418921","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q8NE01.CNNM3_HUMAN.1","sp|Q8NE01|CNNM3_HUMAN","0.175784134934617","0.219115084823475","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.P09132.SRP19_HUMAN.2","sp|P09132|SRP19_HUMAN","-0.129726353382413","0.219142595139844","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.P61163.ACTZ_HUMAN","sp|P61163|ACTZ_HUMAN","0.0840483261188414","0.219214427632584","0.593097184377838","conditionC-conditionB","HUMAN","0","0"
"sp.P20962.PTMS_HUMAN.1","sp|P20962|PTMS_HUMAN","0.281892142501979","0.219257985633501","0.497711670480549","conditionD-conditionB","HUMAN","0","0"
"sp.Q99385.VCX1_YEAST","sp|Q99385|VCX1_YEAST","-0.29556015278389","0.219260278159866","0.593097184377838","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q52LJ0.FA98B_HUMAN.2","sp|Q52LJ0|FA98B_HUMAN","0.0543657005209592","0.219392480513526","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q96EK9.KTI12_HUMAN","sp|Q96EK9|KTI12_HUMAN","0.36951099596256","0.219397829741709","0.59328188833409","conditionC-conditionB","HUMAN","0","0"
"sp.Q9P2B2.FPRP_HUMAN.2","sp|Q9P2B2|FPRP_HUMAN","-0.0896329632443198","0.219421519180804","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.O75414.NDK6_HUMAN.1","sp|O75414|NDK6_HUMAN","-0.658701454702054","0.219423811707168","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.Q9BW85.YJU2_HUMAN","sp|Q9BW85|YJU2_HUMAN","0.103183150301352","0.21949258749809","0.593466424682396","conditionC-conditionB","HUMAN","0","0"
"sp.P51402.RL37B_YEAST.2","sp|P51402|RL37B_YEAST","-1.28839020351976","0.219514748586275","0.633255269320843","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.P78549.NTH_HUMAN","sp|P78549|NTH_HUMAN","0.0899393416869412","0.219570533394467","0.593650793650794","conditionC-conditionB","HUMAN","0","0"
"sp.Q53EL6.PDCD4_HUMAN.1","sp|Q53EL6|PDCD4_HUMAN","0.0652792133900988","0.219596515359927","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.Q06489.MTNA_YEAST.1","sp|Q06489|MTNA_YEAST","-0.229491222147992","0.219656121045392","0.497911127990885","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q4VC31.MIX23_HUMAN.2","sp|Q4VC31|MIX23_HUMAN","-0.100634305091562","0.219708084976311","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q9GZU8.PIP30_HUMAN.1","sp|Q9GZU8|PIP30_HUMAN","0.122923916903117","0.219729481889042","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.Q6QNY1.BL1S2_HUMAN.2","sp|Q6QNY1|BL1S2_HUMAN","0.164880591542413","0.219751642977228","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.Q5VTR2.BRE1A_HUMAN.2","sp|Q5VTR2|BRE1A_HUMAN","-0.0773216486682511","0.219904478068164","0.633255269320843","conditionD-conditionC","HUMAN","0","0"
"sp.P08779.K1C16_HUMAN.1","sp|P08779|K1C16_HUMAN","0.302046678800212","0.219905242243619","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y3D0.CIA2B_HUMAN.1","sp|Q9Y3D0|CIA2B_HUMAN","0.0911603827637339","0.2199510927709","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.Q92688.AN32B_HUMAN.2","sp|Q92688|AN32B_HUMAN","0.041094800725892","0.21996408375363","0.633426966292135","conditionD-conditionC","HUMAN","0","0"
"sp.P19087.GNAT2_HUMAN","sp|P19087|GNAT2_HUMAN","0.216059553072613","0.219970197157267","0.594741613780598","conditionC-conditionB","HUMAN","0","0"
"sp.Q96SQ9.CP2S1_HUMAN.1","sp|Q96SQ9|CP2S1_HUMAN","0.337279185914169","0.219984716490906","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.P52735.VAV2_HUMAN.1","sp|P52735|VAV2_HUMAN","-0.0927505187332596","0.220164297722757","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.Q92973.TNPO1_HUMAN.1","sp|Q92973|TNPO1_HUMAN","0.0978243259102616","0.22019257221458","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.O60232.ZNRD2_HUMAN","sp|O60232|ZNRD2_HUMAN","0.0452667631011323","0.22019410056549","0.595561594202899","conditionC-conditionB","HUMAN","0","0"
"sp.Q9Y5L4.TIM13_HUMAN.1","sp|Q9Y5L4|TIM13_HUMAN","0.136722329469634","0.220207855723674","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.O43663.PRC1_HUMAN.1","sp|O43663|PRC1_HUMAN","-0.280112445548562","0.220268989760049","0.497911127990885","conditionD-conditionB","HUMAN","0","0"
"sp.P42858.HD_HUMAN","sp|P42858|HD_HUMAN","-0.0887552144771462","0.220269753935504","0.595561594202899","conditionC-conditionB","HUMAN","0","0"
"sp.Q8IYS1.P20D2_HUMAN.1","sp|Q8IYS1|P20D2_HUMAN","-0.113638462003639","0.220370625095522","0.498292220113852","conditionD-conditionB","HUMAN","0","0"
"sp.O14684.PTGES_HUMAN.1","sp|O14684|PTGES_HUMAN","0.108375725708013","0.220385908604616","0.498292220113852","conditionD-conditionB","HUMAN","0","0"
"sp.P11717.MPRI_HUMAN.2","sp|P11717|MPRI_HUMAN","0.0741052132705455","0.220419532324622","0.633598502573701","conditionD-conditionC","HUMAN","0","0"
"sp.Q03518.TAP1_HUMAN","sp|Q03518|TAP1_HUMAN","-0.0780879780417205","0.220443985939172","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.Q9BSE5.GDAH_HUMAN","sp|Q9BSE5|GDAH_HUMAN","-0.0894929179681423","0.220568546538285","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.Q9UKG1.DP13A_HUMAN.2","sp|Q9UKG1|DP13A_HUMAN","-0.0651102973182667","0.220596821030109","0.634237605238541","conditionD-conditionC","HUMAN","0","0"
"sp.P62736.ACTA_HUMAN.sp.P63267.ACTH_HUMAN.1","sp|P62736|ACTA_HUMAN;sp|P63267|ACTH_HUMAN","0.0567801871092257","0.220597585205563","0.498674744414994","conditionD-conditionB","HUMAN","0","0"
"sp.P50750.CDK9_HUMAN.1","sp|P50750|CDK9_HUMAN","-0.0914862693412584","0.220612868714657","0.498674744414994","conditionD-conditionB","HUMAN","0","0"
"sp.P21964.COMT_HUMAN","sp|P21964|COMT_HUMAN","-0.0582659348286398","0.220613632890112","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.Q8IY37.DHX37_HUMAN.1","sp|Q8IY37|DHX37_HUMAN","-0.150725332905983","0.220716796576494","0.498674744414994","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NWW6.NRK1_HUMAN","sp|Q9NWW6|NRK1_HUMAN","-0.215190008262541","0.220738193489225","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.Q7KZN9.COX15_HUMAN","sp|Q7KZN9|COX15_HUMAN","0.0954929891483065","0.220768760507413","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.P41901.SPR3_YEAST.1","sp|P41901|SPR3_YEAST","-0.146545807385692","0.22093305823017","0.498674744414994","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q8IXM3.RM41_HUMAN","sp|Q8IXM3|RM41_HUMAN","-0.102654288787694","0.221049977074736","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.P35520.CBS_HUMAN.1","sp|P35520|CBS_HUMAN","0.0616794376125913","0.221069081461103","0.498674744414994","conditionD-conditionB","HUMAN","0","0"
"sp.Q9BVT8.TMUB1_HUMAN.2","sp|Q9BVT8|TMUB1_HUMAN","-0.228288569844737","0.221073666513832","0.636024265048997","conditionD-conditionC","HUMAN","0","0"
"sp.Q9UHY7.ENOPH_HUMAN.1","sp|Q9UHY7|ENOPH_HUMAN","0.150604725256811","0.221114931988385","0.498674744414994","conditionD-conditionB","HUMAN","0","0"
"sp.Q9NZB2.F120A_HUMAN.2","sp|Q9NZB2|F120A_HUMAN","0.0644531143980025","0.221156197462937","0.636024265048997","conditionD-conditionC","HUMAN","0","0"
"sp.P05986.KAPC_YEAST.sp.P06244.KAPA_YEAST.sp.P06245.KAPB_YEAST","sp|P05986|KAPC_YEAST;sp|P06244|KAPA_YEAST;sp|P06245|KAPB_YEAST","0.438726488809711","0.221228794131133","0.596032461677187","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q9H8G2.CAAP1_HUMAN.1","sp|Q9H8G2|CAAP1_HUMAN","-0.248394889342489","0.221296041571145","0.498676748582231","conditionD-conditionB","HUMAN","0","0"
"sp.Q16740.CLPP_HUMAN.2","sp|Q16740|CLPP_HUMAN","0.0740888789144147","0.221299098272963","0.636024265048997","conditionD-conditionC","HUMAN","0","0"
"sp.P21373.UTR1_YEAST","sp|P21373|UTR1_YEAST","-0.262297019342295","0.221318966834785","0.596032461677187","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q9P2B4.CT2NL_HUMAN.2","sp|Q9P2B4|CT2NL_HUMAN","0.238900837857542","0.22134418462479","0.636024265048997","conditionD-conditionC","HUMAN","0","0"
"sp.P20226.TBP_HUMAN","sp|P20226|TBP_HUMAN","0.359461515798283","0.221349533852973","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.P62330.ARF6_HUMAN","sp|P62330|ARF6_HUMAN","0.0579311078637783","0.221364817362066","0.596032461677187","conditionC-conditionB","HUMAN","0","0"
"sp.P54727.RD23B_HUMAN.1","sp|P54727|RD23B_HUMAN","0.0881150199366569","0.221402261959346","0.498676748582231","conditionD-conditionB","HUMAN","0","0"
"sp.Q8WZ42.TITIN_HUMAN.2","sp|Q8WZ42|TITIN_HUMAN","0.13752459598507","0.221470273574813","0.636024265048997","conditionD-conditionC","HUMAN","0","0"
"sp.P50416.CPT1A_HUMAN.1","sp|P50416|CPT1A_HUMAN","0.0554799691023398","0.221495491364817","0.498676748582231","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y6K9.NEMO_HUMAN","sp|Q9Y6K9|NEMO_HUMAN","-0.142400246969947","0.221558153752101","0.597115817936007","conditionC-conditionB","HUMAN","0","0"
"sp.P32189.GLPK_HUMAN.2","sp|P32189|GLPK_HUMAN","-0.0886293052174683","0.221588720770289","0.636829836829837","conditionD-conditionC","HUMAN","0","0"
"sp.Q06210.GFPT1_HUMAN","sp|Q06210|GFPT1_HUMAN","-0.0454377392633702","0.221591777472108","0.597297297297297","conditionC-conditionB","HUMAN","0","0"
"sp.P15374.UCHL3_HUMAN.2","sp|P15374|UCHL3_HUMAN","-0.0477100243030719","0.221632278771206","0.636829836829837","conditionD-conditionC","HUMAN","0","0"
"sp.Q08945.SSRP1_HUMAN.1","sp|Q08945|SSRP1_HUMAN","0.0682190122551383","0.221734678282134","0.498676748582231","conditionD-conditionB","HUMAN","0","0"
"sp.P26755.RFA3_YEAST.1","sp|P26755|RFA3_YEAST","-0.625377392493192","0.222095369096745","0.498866213151927","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.O14828.SCAM3_HUMAN.2","sp|O14828|SCAM3_HUMAN","0.0569189835652857","0.222132049518569","0.638397017707363","conditionD-conditionC","HUMAN","0","0"
"sp.Q16643.DREB_HUMAN.1","sp|Q16643|DREB_HUMAN","0.109036332392865","0.222201589484946","0.499055534567435","conditionD-conditionB","HUMAN","0","0"
"sp.P06102.NOT3_YEAST","sp|P06102|NOT3_YEAST","0.649241237833276","0.222429313770442","0.60018009905448","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P08133.ANXA6_HUMAN.2","sp|P08133|ANXA6_HUMAN","0.098363666842431","0.222437719700443","0.63996273870517","conditionD-conditionC","HUMAN","0","0"
"sp.P38431.IF5_YEAST.2","sp|P38431|IF5_YEAST","-0.129341469465739","0.222529420755005","0.640130353817505","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q6DD87.ZN787_HUMAN.1","sp|Q6DD87|ZN787_HUMAN","-0.11481942088985","0.222607366651383","0.499622356495468","conditionD-conditionB","HUMAN","0","0"
"sp.O95214.LERL1_HUMAN.1","sp|O95214|LERL1_HUMAN","-0.390885738380713","0.222653217178664","0.499811249528124","conditionD-conditionB","HUMAN","0","0"
"sp.Q8NHP8.PLBL2_HUMAN","sp|Q8NHP8|PLBL2_HUMAN","-0.16991966098799","0.22268836924958","0.600810081008101","conditionC-conditionB","HUMAN","0","0"
"sp.Q13363.CTBP1_HUMAN.1","sp|Q13363|CTBP1_HUMAN","0.0976240688996288","0.222803759743237","0.5","conditionD-conditionB","HUMAN","0","0"
"sp.Q8WVY7.UBCP1_HUMAN.2","sp|Q8WVY7|UBCP1_HUMAN","0.0842985967207959","0.222844261042335","0.642956764295676","conditionD-conditionC","HUMAN","0","0"
"sp.P49589.SYCC_HUMAN.1","sp|P49589|SYCC_HUMAN","0.0829178116058138","0.222864893779612","0.500188608072425","conditionD-conditionB","HUMAN","0","0"
"sp.P47044.YJF5_YEAST","sp|P47044|YJF5_YEAST","-0.237979967653025","0.222906923429619","0.600989653621233","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P11745.RNA1_YEAST.2","sp|P11745|RNA1_YEAST","-0.0784921878509746","0.22297875592236","0.642956764295676","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.A2RTX5.SYTC2_HUMAN.2","sp|A2RTX5|SYTC2_HUMAN","0.088659298089091","0.223024606449641","0.642956764295676","conditionD-conditionC","HUMAN","0","0"
"sp.O60826.CCD22_HUMAN.1","sp|O60826|CCD22_HUMAN","0.061672785249792","0.223116307504203","0.500754147812971","conditionD-conditionB","HUMAN","0","0"
"sp.Q16537.2A5E_HUMAN.2","sp|Q16537|2A5E_HUMAN","-0.138249710889495","0.223251566559682","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.P32771.FADH_YEAST.1","sp|P32771|FADH_YEAST","-0.308943595685859","0.223294360385144","0.50131926121372","conditionD-conditionB","YEAST","1","0.584962500721156"
"sp.Q9H7D0.DOCK5_HUMAN","sp|Q9H7D0|DOCK5_HUMAN","-0.0707707151360317","0.223324163227877","0.601793721973094","conditionC-conditionB","HUMAN","0","0"
"sp.Q04206.TF65_HUMAN","sp|Q04206|TF65_HUMAN","0.0907483896300239","0.223415100106985","0.601793721973094","conditionC-conditionB","HUMAN","0","0"
"sp.Q8NHH9.ATLA2_HUMAN","sp|Q8NHH9|ATLA2_HUMAN","0.124357323952742","0.22346171480972","0.601793721973094","conditionC-conditionB","HUMAN","0","0"
"sp.P34160.NCBP1_YEAST","sp|P34160|NCBP1_YEAST","0.246063820866124","0.223508329512456","0.601793721973094","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q8TB37.NUBPL_HUMAN.1","sp|Q8TB37|NUBPL_HUMAN","-0.433359132094839","0.22351062203882","0.501883948756594","conditionD-conditionB","HUMAN","0","0"
"sp.O43583.DENR_HUMAN","sp|O43583|DENR_HUMAN","0.21669822033245","0.223538896530643","0.601793721973094","conditionC-conditionB","HUMAN","0","0"
"sp.Q9Y3T9.NOC2L_HUMAN","sp|Q9Y3T9|NOC2L_HUMAN","0.0684233283546369","0.223567171022467","0.601793721973094","conditionC-conditionB","HUMAN","0","0"
"sp.P32892.DRS1_YEAST.2","sp|P32892|DRS1_YEAST","-0.304999083049141","0.223603087268837","0.64407561088059","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q92520.FAM3C_HUMAN.1","sp|Q92520|FAM3C_HUMAN","0.150910680130265","0.223613785725203","0.502071563088512","conditionD-conditionB","HUMAN","0","0"
"sp.O43847.NRDC_HUMAN","sp|O43847|NRDC_HUMAN","0.0470643728013389","0.223629069234296","0.601793721973094","conditionC-conditionB","HUMAN","0","0"
"sp.Q9P0L0.VAPA_HUMAN.1","sp|Q9P0L0|VAPA_HUMAN","0.0809575306643744","0.223843038361608","0.50300978179082","conditionD-conditionB","HUMAN","0","0"
"sp.P13804.ETFA_HUMAN.2","sp|P13804|ETFA_HUMAN","0.0485157678264478","0.223917927556167","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q6ZRS2.SRCAP_HUMAN.2","sp|Q6ZRS2|SRCAP_HUMAN","0.0643230448073915","0.224022619593459","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.P55060.XPO2_HUMAN","sp|P55060|XPO2_HUMAN","0.062162260956935","0.224035610576188","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.Q86W42.THOC6_HUMAN.2","sp|Q86W42|THOC6_HUMAN","0.0607085993271479","0.224069234296194","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q16204.CCDC6_HUMAN.2","sp|Q16204|CCDC6_HUMAN","0.0887699468295384","0.224084517805288","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q9H3P7.GCP60_HUMAN.1","sp|Q9H3P7|GCP60_HUMAN","0.0784135054995012","0.224108971419838","0.50300978179082","conditionD-conditionB","HUMAN","0","0"
"sp.Q9H8H2.DDX31_HUMAN","sp|Q9H8H2|DDX31_HUMAN","-0.0700337976624379","0.224110499770747","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.P25631.YCU1_YEAST","sp|P25631|YCU1_YEAST","-0.22447220876959","0.224159406999847","0.602764155149354","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q07864.DPOE1_HUMAN.2","sp|Q07864|DPOE1_HUMAN","-0.168563282604117","0.224173926333486","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q13177.PAK2_HUMAN.1","sp|Q13177|PAK2_HUMAN","0.0663394460990485","0.224201436649855","0.50300978179082","conditionD-conditionB","HUMAN","0","0"
"sp.Q9Y314.NOSIP_HUMAN.2","sp|Q9Y314|NOSIP_HUMAN","0.07105397804078","0.224217484334403","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.P16298.PP2BB_HUMAN","sp|P16298|PP2BB_HUMAN","0.819681128918633","0.224276325844414","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.P61026.RAB10_HUMAN.2","sp|P61026|RAB10_HUMAN","-0.0711866758106581","0.224293137704417","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q14318.FKBP8_HUMAN.1","sp|Q14318|FKBP8_HUMAN","0.100589835463905","0.224306128687147","0.503572771718691","conditionD-conditionB","HUMAN","0","0"
"sp.P09435.HSP73_YEAST","sp|P09435|HSP73_YEAST","0.0545039961495437","0.224351979214428","0.602764155149354","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.Q9H0L4.CSTFT_HUMAN.2","sp|Q9H0L4|CSTFT_HUMAN","-0.0577064370049332","0.224416169952621","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.O94927.HAUS5_HUMAN.1","sp|O94927|HAUS5_HUMAN","0.200315929606933","0.224543787253553","0.504887218045113","conditionD-conditionB","HUMAN","0","0"
"sp.O14579.COPE_HUMAN.2","sp|O14579|COPE_HUMAN","0.061839254119203","0.224552193183555","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.P53330.RT102_YEAST.2","sp|P53330|RT102_YEAST","-0.243460938467056","0.224582760201742","0.64407561088059","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q9H2D1.MFTC_HUMAN","sp|Q9H2D1|MFTC_HUMAN","-0.385106794123327","0.224601100412655","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.Q15293.RCN1_HUMAN.1","sp|Q15293|RCN1_HUMAN","0.05208854886037","0.224667583677212","0.505259203606311","conditionD-conditionB","HUMAN","0","0"
"sp.Q96QR8.PURB_HUMAN.1","sp|Q96QR8|PURB_HUMAN","0.125451024993465","0.224744765398135","0.505259203606311","conditionD-conditionB","HUMAN","0","0"
"sp.Q15428.SF3A2_HUMAN.2","sp|Q15428|SF3A2_HUMAN","0.103847493014523","0.22474552957359","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q76LX8.ATS13_HUMAN","sp|Q76LX8|ATS13_HUMAN","0.151441690041169","0.22476998318814","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.Q9NPJ6.MED4_HUMAN.1","sp|Q9NPJ6|MED4_HUMAN","0.112199560925374","0.224787559223598","0.505444986856928","conditionD-conditionB","HUMAN","0","0"
"sp.Q99549.MPP8_HUMAN.2","sp|Q99549|MPP8_HUMAN","0.118004486567637","0.22485480666361","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q9NZD8.SPG21_HUMAN.2","sp|Q9NZD8|SPG21_HUMAN","-0.273485900228216","0.224973253859086","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.P12955.PEPD_HUMAN.2","sp|P12955|PEPD_HUMAN","0.103178421972251","0.22498853736818","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.O15305.PMM2_HUMAN","sp|O15305|PMM2_HUMAN","0.0905404078482519","0.225013755158184","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.P21375.OSM1_YEAST.2","sp|P21375|OSM1_YEAST","-0.114873482952282","0.225019104386367","0.64407561088059","conditionD-conditionC","YEAST","1","0.263034405833794"
"sp.Q86Y79.PTH_HUMAN.2","sp|Q86Y79|PTH_HUMAN","0.095858788579644","0.225034387895461","0.64407561088059","conditionD-conditionC","HUMAN","0","0"
"sp.Q03154.ACY1_HUMAN","sp|Q03154|ACY1_HUMAN","0.159166682606378","0.225061134036375","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.Q9BQ39.DDX50_HUMAN.2","sp|Q9BQ39|DDX50_HUMAN","0.100880956741479","0.225079474247287","0.644239631336405","conditionD-conditionC","HUMAN","0","0"
"sp.P03872.REP2_YEAST","sp|P03872|REP2_YEAST","-0.285658504893267","0.225258291303683","0.602764155149354","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.P21399.ACOHC_HUMAN","sp|P21399|ACOHC_HUMAN","0.0841897578682911","0.225315604462785","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.Q12499.NOP58_YEAST","sp|Q12499|NOP58_YEAST","-0.093696457207928","0.225343878954608","0.602764155149354","conditionC-conditionB","YEAST","1","0.321928094887362"
"sp.A8MWD9.RUXGL_HUMAN.sp.P62308.RUXG_HUMAN","sp|A8MWD9|RUXGL_HUMAN;sp|P62308|RUXG_HUMAN","0.107838905747368","0.225359162463702","0.602764155149354","conditionC-conditionB","HUMAN","0","0"
"sp.P0DMV8.HS71A_HUMAN.sp.P0DMV9.HS71B_HUMAN.2","sp|P0DMV8|HS71A_HUMAN;sp|P0DMV9|HS71B_HUMAN","0.0504047278216575","0.225366804218249","0.64486411791801","conditionD-conditionC","HUMAN","0","0"
