"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"8709","sp|P06132|DCUP_HUMAN","conditionD-conditionB",6.60571520227975,0.0855853052944846,-0.133548868084388,0.258438393434245,"HUMAN","0","0"
"8710","sp|Q6NXT1|ANR54_HUMAN","conditionD-conditionB",6.60400774027325,0.0856497171091681,0.411936134598831,0.258438393434245,"HUMAN","0","0"
"8711","sp|Q8NBM8|PCYXL_HUMAN","conditionD-conditionB",6.60354504796201,0.0856671796206659,1.42749517427246,0.258438393434245,"HUMAN","0","0"
"8712","sp|Q13283|G3BP1_HUMAN","conditionD-conditionB",6.60327048200459,0.0856775436596156,0.0841791003317738,0.258438393434245,"HUMAN","0","0"
"8713","sp|Q8N6H7|ARFG2_HUMAN","conditionD-conditionB",6.60236720590682,0.085711648135765,0.166441640772701,0.258438393434245,"HUMAN","0","0"
"8714","sp|Q8TED0|UTP15_HUMAN","conditionD-conditionB",6.5960471753526,0.085950635870891,-0.12997680122173,0.259039617919503,"HUMAN","0","0"
"8715","sp|P61086|UBE2K_HUMAN","conditionD-conditionB",6.58888698226889,0.0862221690494298,-0.14405847517705,0.259738329691722,"HUMAN","0","0"
"8716","sp|O43324|MCA3_HUMAN","conditionD-conditionB",6.58419784543095,0.0864004406948925,-0.108064346869885,0.260155583739844,"HUMAN","0","0"
"8717","sp|Q9BXP5|SRRT_HUMAN","conditionD-conditionB",6.5799735131338,0.0865613452038911,-0.1211745994711,0.260517047221224,"HUMAN","0","0"
"8718","sp|Q86WC4|OSTM1_HUMAN","conditionD-conditionB",6.57873653081489,0.0866085163505032,-0.29776930023104,0.260517047221224,"HUMAN","0","0"
"8719","sp|O95081|AGFG2_HUMAN","conditionD-conditionB",6.57791299030966,0.0866399350073948,0.500525214263702,0.260517047221224,"HUMAN","0","0"
"8720","sp|O96000|NDUBA_HUMAN","conditionD-conditionB",6.56575338778585,0.087105111452173,-0.145009755413247,0.261795472775181,"HUMAN","0","0"
"8721","sp|Q52LJ0|FA98B_HUMAN","conditionD-conditionB",6.55876503319471,0.0873735441127772,-0.128605295445468,0.262481680041277,"HUMAN","0","0"
"8722","sp|Q13813|SPTN1_HUMAN","conditionD-conditionB",6.55738354250323,0.0874267033160123,-0.0907473100137937,0.262520844330734,"HUMAN","0","0"
"8723","sp|P50944|AVT4_YEAST","conditionD-conditionB",6.55365417489199,0.0875703633633496,1.54289688432981,0.262831599764402,"YEAST","1","0.584962500721156"
"8724","sp|Q96D46|NMD3_HUMAN","conditionD-conditionB",6.55234388975424,0.0876208911504088,-0.115208556176499,0.262862673451226,"HUMAN","0","0"
"8725","sp|O14979|HNRDL_HUMAN","conditionD-conditionB",6.54612456669958,0.0878611063135646,-0.106392604897732,0.263462519986092,"HUMAN","0","0"
"8726","sp|P30101|PDIA3_HUMAN","conditionD-conditionB",6.54365389089847,0.0879567094978843,-0.102791590591235,0.263520439885077,"HUMAN","0","0"
"8727","sp|Q3KQU3|MA7D1_HUMAN","conditionD-conditionB",6.54354379152194,0.0879609721395398,0.182443679823951,0.263520439885077,"HUMAN","0","0"
"8728","sp|Q9Y2R0|COA3_HUMAN","conditionD-conditionB",6.53294540812679,0.0883722343818006,-0.178750355426999,0.264598911413846,"HUMAN","0","0"
"8729","sp|P51571|SSRD_HUMAN","conditionD-conditionB",6.53218436624196,0.0884018371313875,0.115203391124867,0.264598911413846,"HUMAN","0","0"
"8730","sp|P52565|GDIR1_HUMAN","conditionD-conditionB",6.53105720584434,0.0884456985667522,-0.105199328897703,0.264609147563905,"HUMAN","0","0"
"8731","sp|Q96PZ0|PUS7_HUMAN","conditionD-conditionB",6.52480680598037,0.0886893019821869,0.113041018028683,0.265216683212728,"HUMAN","0","0"
"8732","sp|Q9BUQ8|DDX23_HUMAN","conditionD-conditionB",6.52046632453734,0.0888588478006704,0.111998145223765,0.265352931149333,"HUMAN","0","0"
"8733","sp|P49406|RM19_HUMAN","conditionD-conditionB",6.52026645167135,0.0888666626450593,-0.0985428631464247,0.265352931149333,"HUMAN","0","0"
"8734","sp|Q8IY26|PLPP6_HUMAN","conditionD-conditionB",6.51953364452142,0.0888953203843702,0.278546310486365,0.265352931149333,"HUMAN","0","0"
"8735","sp|Q15003|CND2_HUMAN","conditionD-conditionB",6.51948853706845,0.0888970846827661,0.256394359144013,0.265352931149333,"HUMAN","0","0"
"8736","sp|P28074|PSB5_HUMAN","conditionD-conditionB",6.51585803749711,0.0890391957880265,0.101697637684875,0.265655931619269,"HUMAN","0","0"
"8737","sp|Q03169|TNAP2_HUMAN","conditionD-conditionB",6.51173443604286,0.0892008738166005,1.0834882109494,0.266017008834101,"HUMAN","0","0"
"8738","sp|Q8NHH9|ATLA2_HUMAN","conditionD-conditionB",4.83052195052239,0.0893440193001901,0.305737065047078,0.266229128067327,"HUMAN","0","0"
"8739","sp|Q3SXM5|HSDL1_HUMAN","conditionD-conditionB",6.50785134766053,0.0893533799840822,-0.125473593592311,0.266229128067327,"HUMAN","0","0"
"8740","sp|Q9BWF3|RBM4_HUMAN","conditionD-conditionB",6.50435307206923,0.0894909875837363,0.165828597624284,0.266517765935542,"HUMAN","0","0"
"8741","sp|Q9NYJ1|COA4_HUMAN","conditionD-conditionB",6.50132877032432,0.0896101152994291,-0.173686995363498,0.266750982298593,"HUMAN","0","0"
"8742","sp|Q9UQ90|SPG7_HUMAN","conditionD-conditionB",6.4999799254626,0.0896632956816479,-0.324305891010584,0.266750982298593,"HUMAN","0","0"
"8743","sp|P00558|PGK1_HUMAN","conditionD-conditionB",6.49926225414278,0.089691603401636,0.115417068849233,0.266750982298593,"HUMAN","0","0"
"8744","sp|Q8IU81|I2BP1_HUMAN","conditionD-conditionB",6.49443849357708,0.0898820942771561,-0.377676193888933,0.267089292607324,"HUMAN","0","0"
"8745","sp|P08174|DAF_HUMAN","conditionD-conditionB",6.49431446911652,0.0898869971452434,-0.106021572567494,0.267089292607324,"HUMAN","0","0"
"8746","sp|P25574|EMC1_YEAST","conditionD-conditionB",6.49302894676038,0.0899378308747809,0.228878194401212,0.267119031962638,"YEAST","1","0.584962500721156"
"8747","sp|Q12166|LEU9_YEAST","conditionD-conditionB",6.48991823321335,0.0900609530226312,0.957153512403147,0.267363346473265,"YEAST","1","0.584962500721156"
"8748","sp|Q9BS40|LXN_HUMAN","conditionD-conditionB",6.48531339587548,0.0902435102835617,-0.206016613380514,0.267783803984283,"HUMAN","0","0"
"8749","sp|Q12125|GET4_YEAST","conditionD-conditionB",6.4800037814094,0.0904544499657112,-0.219405739185937,0.268288062613621,"YEAST","1","0.584962500721156"
"8750","sp|P35222|CTNB1_HUMAN","conditionD-conditionB",6.47771659138174,0.0905454612033813,-0.367074560355435,0.268329011678141,"HUMAN","0","0"
"8751","sp|P09429|HMGB1_HUMAN","conditionD-conditionB",6.47679221865414,0.0905822685699705,-0.104492238509502,0.268329011678141,"HUMAN","0","0"
"8752","sp|P53634|CATC_HUMAN","conditionD-conditionB",6.47578332177817,0.0906224580043749,-0.116204906318494,0.268329011678141,"HUMAN","0","0"
"8753","sp|Q9NSV4|DIAP3_HUMAN","conditionD-conditionB",6.47553640704662,0.0906322964708377,-0.202507023649593,0.268329011678141,"HUMAN","0","0"
"8754","sp|O43290|SNUT1_HUMAN","conditionD-conditionB",6.46859404808973,0.0909093397454638,0.167649828889323,0.269027503371583,"HUMAN","0","0"
"8755","sp|O43237|DC1L2_HUMAN","conditionD-conditionB",6.46519468141573,0.0910452924112545,-0.117785503991323,0.269308023619728,"HUMAN","0","0"
"8756","sp|O95302|FKBP9_HUMAN","conditionD-conditionB",6.46189757943679,0.0911773418914591,-0.13974571761088,0.269455860818503,"HUMAN","0","0"
"8757","sp|P38260|FES1_YEAST","conditionD-conditionB",4.78886442660171,0.0912244602560006,0.429184769409091,0.269455860818503,"YEAST","1","0.584962500721156"
"8758","sp|Q15797|SMAD1_HUMAN","conditionD-conditionB",6.46017258991279,0.0912465013594895,0.207405939262973,0.269455860818503,"HUMAN","0","0"
"8759","sp|Q96ER3|SAAL1_HUMAN","conditionD-conditionB",6.45900850515754,0.0912932011467114,-0.253650294491896,0.269455860818503,"HUMAN","0","0"
"8760","sp|P50416|CPT1A_HUMAN","conditionD-conditionB",6.45880958725932,0.0913011834685344,-0.103069186026394,0.269455860818503,"HUMAN","0","0"
"8761","sp|Q6P1A2|MBOA5_HUMAN","conditionD-conditionB",6.4565143475202,0.0913933370696375,-0.133239070534215,0.269606223826257,"HUMAN","0","0"
"8762","sp|P11940|PABP1_HUMAN","conditionD-conditionB",6.45197406716847,0.0915758922548969,-0.085773865204902,0.270023011727711,"HUMAN","0","0"
"8763","sp|P43378|PTN9_HUMAN","conditionD-conditionB",6.4487232996695,0.0917068141197506,-0.349640375850917,0.270287245398886,"HUMAN","0","0"
"8764","sp|P84243|H33_HUMAN","conditionD-conditionB",6.44443309221323,0.091879873989787,-0.664499910316786,0.270675378439971,"HUMAN","0","0"
"8765","sp|O00267|SPT5H_HUMAN","conditionD-conditionB",6.44329344190336,0.0919258983448423,-0.1145887184221,0.270689087700407,"HUMAN","0","0"
"8766","sp|P28290|ITPI2_HUMAN","conditionD-conditionB",6.44170624098823,0.0919900337911818,0.153784376324539,0.27075609136109,"HUMAN","0","0"
"8767","sp|Q02880|TOP2B_HUMAN","conditionD-conditionB",6.43814655149774,0.0921340297895687,-0.139972984031173,0.271057984223538,"HUMAN","0","0"
"8768","sp|P60468|SC61B_HUMAN","conditionD-conditionB",6.43579713886906,0.0922291865196655,-0.123426421674547,0.271215985347493,"HUMAN","0","0"
"8769","sp|P49368|TCPG_HUMAN","conditionD-conditionB",6.43470965061417,0.092273264323853,0.689642315739233,0.271223705512565,"HUMAN","0","0"
"8770","sp|O75352|MPU1_HUMAN","conditionD-conditionB",6.43137968587893,0.0924083595853602,0.249977372287137,0.271383463538877,"HUMAN","0","0"
"8771","sp|P62805|H4_HUMAN","conditionD-conditionB",6.43132525059115,0.0924105695804094,-0.1058259426666,0.271383463538877,"HUMAN","0","0"
"8772","sp|Q8WXE1|ATRIP_HUMAN","conditionD-conditionB",6.4213675121237,0.0928156952470601,-0.22452634353772,0.272288397543737,"HUMAN","0","0"
"8773","sp|Q8WUH6|TM263_HUMAN","conditionD-conditionB",6.42069248863329,0.0928432199318605,0.176727304077307,0.272288397543737,"HUMAN","0","0"
"8774","sp|Q99766|ATP5S_HUMAN","conditionD-conditionB",6.42068414300877,0.0928435602812285,-0.175533269440378,0.272288397543737,"HUMAN","0","0"
"8775","sp|Q9NPD3|EXOS4_HUMAN","conditionD-conditionB",6.41287805397437,0.0931624320347342,-0.0995597167147606,0.273101161650209,"HUMAN","0","0"
"8776","sp|O14646|CHD1_HUMAN","conditionD-conditionB",6.40903327905546,0.0933198742103958,-0.653604222163207,0.273435462249709,"HUMAN","0","0"
"8777","sp|P27816|MAP4_HUMAN","conditionD-conditionB",6.40805311719013,0.0933600523713662,-0.121829938236879,0.273435462249709,"HUMAN","0","0"
"8778","sp|P08670|VIME_HUMAN","conditionD-conditionB",6.40427875660147,0.0935149238094064,-0.094309646825554,0.273766508494383,"HUMAN","0","0"
"8779","sp|Q9NW13|RBM28_HUMAN","conditionD-conditionB",6.40169736183447,0.0936209869948126,-0.13120708191073,0.273954435557719,"HUMAN","0","0"
"8780","sp|Q13228|SBP1_HUMAN","conditionD-conditionB",6.39829853457186,0.0937608127631542,-0.102563109592448,0.274240946763218,"HUMAN","0","0"
"8781","sp|P78417|GSTO1_HUMAN","conditionD-conditionB",6.39280777795439,0.0939871232527074,-0.0976147728811938,0.274780048008251,"HUMAN","0","0"
"8782","sp|Q08925|MRN1_YEAST","conditionD-conditionB",6.38664042378978,0.0942419465687048,1.0764576561053,0.275401990352405,"YEAST","1","0.584962500721156"
"8783","sp|Q13564|ULA1_HUMAN","conditionD-conditionB",6.38522204846336,0.094300644934413,-0.321078192343474,0.275450499913332,"HUMAN","0","0"
"8784","sp|Q15750|TAB1_HUMAN","conditionD-conditionB",6.37905832380053,0.0945561340758153,-0.146355265908813,0.275962168213941,"HUMAN","0","0"
"8785","sp|P30626|SORCN_HUMAN","conditionD-conditionB",6.37896112590783,0.0945601682921682,-0.127690520814207,0.275962168213941,"HUMAN","0","0"
"8786","sp|A1KXE4|F168B_HUMAN","conditionD-conditionB",6.37563876006416,0.0946981631446653,-0.899323882086149,0.276241676975276,"HUMAN","0","0"
"8787","sp|Q9H4L7|SMRCD_HUMAN","conditionD-conditionB",6.37405662548507,0.0947639452569136,-0.20888394676823,0.276310380488407,"HUMAN","0","0"
"8788","sp|Q5T1M5|FKB15_HUMAN","conditionD-conditionB",6.37170496734786,0.0948618037866084,0.413008491578619,0.276404780971027,"HUMAN","0","0"
"8789","sp|Q9NX18|SDHF2_HUMAN","conditionD-conditionB",6.37124850191046,0.0948808097296234,0.406459147024292,0.276404780971027,"HUMAN","0","0"
"8790","sp|O94829|IPO13_HUMAN","conditionD-conditionB",6.36468821454045,0.0951543660461939,0.359745949733696,0.27707833424132,"HUMAN","0","0"
"8791","sp|O15162|PLS1_HUMAN","conditionD-conditionB",6.3621944683307,0.0952585509103193,0.732601254202298,0.277198348325332,"HUMAN","0","0"
"8792","sp|Q9BTW9|TBCD_HUMAN","conditionD-conditionB",6.36095699217244,0.0953102914129839,0.523811319675697,0.277198348325332,"HUMAN","0","0"
"8793","sp|P41252|SYIC_HUMAN","conditionD-conditionB",6.36061844866049,0.0953244510626582,-0.112575729392897,0.277198348325332,"HUMAN","0","0"
"8794","sp|Q63ZY3|KANK2_HUMAN","conditionD-conditionB",6.35888147440617,0.0953971321338716,-0.405944922983826,0.277198348325332,"HUMAN","0","0"
"8795","sp|P02649|APOE_HUMAN","conditionD-conditionB",6.35825618562439,0.095423309425704,-0.135024189736921,0.277198348325332,"HUMAN","0","0"
"8796","sp|P51812|KS6A3_HUMAN","conditionD-conditionB",6.35762417468927,0.095449775145495,-0.111656642044039,0.277198348325332,"HUMAN","0","0"
"8797","sp|Q01105|SET_HUMAN","conditionD-conditionB",6.34719623944213,0.0958874681787401,-0.0993746453521096,0.278345920272181,"HUMAN","0","0"
"8798","sp|P21926|CD9_HUMAN","conditionD-conditionB",6.34480991823899,0.0959879001674547,0.137810047164422,0.278426785994963,"HUMAN","0","0"
"8799","sp|Q9P2E9|RRBP1_HUMAN","conditionD-conditionB",6.34451231347407,0.096000432401748,-0.0991548931991479,0.278426785994963,"HUMAN","0","0"
"8800","sp|P49588|SYAC_HUMAN","conditionD-conditionB",6.33914139016792,0.0962268739364461,-0.138783501078601,0.278959874242874,"HUMAN","0","0"
"8801","sp|Q6WKZ4|RFIP1_HUMAN","conditionD-conditionB",6.33444138294803,0.0964254498621132,0.176550780311631,0.279411744219578,"HUMAN","0","0"
"8802","sp|P16383|GCFC2_HUMAN","conditionD-conditionB",6.33030623849063,0.0966004855368371,-0.157865677618173,0.279795031813867,"HUMAN","0","0"
"8803","sp|P0DMU9|CT45A_HUMAN;sp|P0DMV1|CT458_HUMAN;sp|P0DMV2|CT459_HUMAN;sp|Q5DJT8|CT452_HUMAN","conditionD-conditionB",6.32818910770877,0.0966902191471918,-0.177134655202284,0.279838557089485,"HUMAN","0","0"
"8804","sp|P12277|KCRB_HUMAN","conditionD-conditionB",6.32793367068555,0.0967010511354616,-0.101532750444283,0.279838557089485,"HUMAN","0","0"
"8805","sp|Q8TDM6|DLG5_HUMAN","conditionD-conditionB",6.32685989348726,0.0967465981617581,0.685494714419504,0.279846592295483,"HUMAN","0","0"
"8806","sp|Q9BVS4|RIOK2_HUMAN","conditionD-conditionB",6.32378808654777,0.0968770105193909,-0.27954632491368,0.280019785188533,"HUMAN","0","0"
"8807","sp|P19447|ERCC3_HUMAN","conditionD-conditionB",6.32343369582606,0.0968920668908511,0.300700341547503,0.280019785188533,"HUMAN","0","0"
"8808","sp|O14531|DPYL4_HUMAN","conditionD-conditionB",6.32016401862911,0.0970310858822406,-0.124918832508013,0.280183856331677,"HUMAN","0","0"
"8809","sp|P16070|CD44_HUMAN","conditionD-conditionB",6.32008418965058,0.0970344824159529,-0.0998640584727966,0.280183856331677,"HUMAN","0","0"
"8810","sp|P49593|PPM1F_HUMAN","conditionD-conditionB",6.31840446897419,0.0971059770166729,-0.181830021917836,0.280266611213097,"HUMAN","0","0"
"8811","sp|P38250|IST2_YEAST","conditionD-conditionB",6.31235763082667,0.0973637697837901,-0.497484613500871,0.280886748542918,"YEAST","1","0.584962500721156"
"8812","sp|Q8NE71|ABCF1_HUMAN","conditionD-conditionB",6.30954130244005,0.0974840614301593,-0.224538508137092,0.281109834260702,"HUMAN","0","0"
"8813","sp|Q5T8P6|RBM26_HUMAN","conditionD-conditionB",6.30251379496485,0.0977848442158916,-0.131684668791089,0.28185296727074,"HUMAN","0","0"
"8814","sp|P53883|NOP13_YEAST","conditionD-conditionB",6.30124615582505,0.097839194888738,-0.382006233369339,0.281885447889482,"YEAST","1","0.584962500721156"
"8815","sp|Q9BXS5|AP1M1_HUMAN","conditionD-conditionB",6.29606705700157,0.0980615527077877,0.108809892225151,0.282401733876345,"HUMAN","0","0"
"8816","sp|P49327|FAS_HUMAN","conditionD-conditionB",6.28254735782788,0.0986442907008171,0.115463593397999,0.283954946790782,"HUMAN","0","0"
"8817","sp|P36954|RPB9_HUMAN","conditionD-conditionB",6.27779128315658,0.0988500801161538,-0.23529405854298,0.284422196218115,"HUMAN","0","0"
"8818","sp|Q14241|ELOA1_HUMAN","conditionD-conditionB",6.26479425263438,0.0994145481100137,-0.335344886881163,0.285920610234646,"HUMAN","0","0"
"8819","sp|P62273|RS29_HUMAN","conditionD-conditionB",6.26249442192331,0.0995147524217171,-0.14668056250443,0.286083051447845,"HUMAN","0","0"
"8820","sp|P61024|CKS1_HUMAN","conditionD-conditionB",6.25887802403617,0.0996725159246593,-0.202123394025525,0.286359130015747,"HUMAN","0","0"
"8821","sp|Q9P2X0|DPM3_HUMAN","conditionD-conditionB",6.25828707569064,0.0996983185352087,-0.153358218901968,0.286359130015747,"HUMAN","0","0"
"8822","sp|O75390|CISY_HUMAN","conditionD-conditionB",6.25612330340201,0.0997928501310704,-0.108967863746673,0.286504878634311,"HUMAN","0","0"
"8823","sp|Q0VDF9|HSP7E_HUMAN","conditionD-conditionB",6.25206169519361,0.0999705271921494,-0.159287348501112,0.286889105007997,"HUMAN","0","0"
"8824","sp|P12268|IMDH2_HUMAN","conditionD-conditionB",6.24960736043355,0.100078040298922,-0.0947337770061383,0.287071730677706,"HUMAN","0","0"
"8825","sp|P29401|TKT_HUMAN","conditionD-conditionB",6.24734876006925,0.100177077151179,-0.106123836611538,0.287154595966212,"HUMAN","0","0"
"8826","sp|Q03778|RIFK_YEAST","conditionD-conditionB",6.24694701250355,0.100194703131723,-0.547677234746733,0.287154595966212,"YEAST","1","0.584962500721156"
"8827","sp|P48382|RFX5_HUMAN","conditionD-conditionB",6.24418704490885,0.100315872364966,0.48914962940874,0.287258625756705,"HUMAN","0","0"
"8828","sp|Q9Y5Z4|HEBP2_HUMAN","conditionD-conditionB",6.24406775408575,0.100321112686581,-0.483133681349477,0.287258625756705,"HUMAN","0","0"
"8829","sp|Q06830|PRDX1_HUMAN","conditionD-conditionB",6.24312101946841,0.100362711062177,-0.0895170938596088,0.287258625756705,"HUMAN","0","0"
"8830","sp|P11586|C1TC_HUMAN","conditionD-conditionB",6.2402706425385,0.100488053072533,-0.0900223793682651,0.287491618388099,"HUMAN","0","0"
"8831","sp|Q9UNK4|PA2GD_HUMAN","conditionD-conditionB",4.5934843615757,0.100586001531214,0.861907448278512,0.287646069938258,"HUMAN","0","0"
"8832","sp|Q92841|DDX17_HUMAN","conditionD-conditionB",6.23051807972807,0.100918047061256,-0.0945244036288555,0.288469542123984,"HUMAN","0","0"
"8833","sp|Q9UBC2|EP15R_HUMAN","conditionD-conditionB",6.22709327989944,0.101069465832287,-0.110712169258292,0.288776207397667,"HUMAN","0","0"
"8834","sp|P31327|CPSM_HUMAN","conditionD-conditionB",6.2253104016731,0.101148377423856,0.1025286816489,0.288875527492053,"HUMAN","0","0"
"8835","sp|P04920|B3A2_HUMAN","conditionD-conditionB",6.22250915509407,0.101272482125864,-0.22868276281933,0.28910377423627,"HUMAN","0","0"
"8836","sp|Q96KA5|CLP1L_HUMAN","conditionD-conditionB",6.22045433468717,0.101363610425845,0.238328971559857,0.289237724821762,"HUMAN","0","0"
"8837","sp|Q13158|FADD_HUMAN","conditionD-conditionB",6.21664643486196,0.101532693113843,-0.32417599580789,0.289593901937174,"HUMAN","0","0"
"8838","sp|Q96AJ9|VTI1A_HUMAN","conditionD-conditionB",6.21294785822728,0.101697180331062,0.324285698140074,0.289936667061499,"HUMAN","0","0"
"8839","sp|Q06136|KDSR_HUMAN","conditionD-conditionB",6.20236110989551,0.1021694191778,-0.165342876099735,0.291156145331162,"HUMAN","0","0"
"8840","sp|Q9HC52|CBX8_HUMAN","conditionD-conditionB",6.20066593743601,0.102245230009027,-0.123910210793526,0.291245337374429,"HUMAN","0","0"
"8841","sp|P11172|UMPS_HUMAN","conditionD-conditionB",6.19933820254767,0.10230464609127,0.26275363545647,0.291287771703733,"HUMAN","0","0"
"8842","sp|Q14789|GOGB1_HUMAN","conditionD-conditionB",6.1970828801715,0.102405647528523,-0.246990021738603,0.291345426381269,"HUMAN","0","0"
"8843","sp|O60341|KDM1A_HUMAN","conditionD-conditionB",6.19689756420815,0.102413950890558,-0.144286358335384,0.291345426381269,"HUMAN","0","0"
"8844","sp|P04217|A1BG_HUMAN","conditionD-conditionB",6.19384669242561,0.102550742602218,-0.136197466386626,0.291607783070976,"HUMAN","0","0"
"8845","sp|P26358|DNMT1_HUMAN","conditionD-conditionB",6.19277939040383,0.1025986384735,-1.17569749237914,0.291617242194662,"HUMAN","0","0"
"8846","sp|P42704|LPPRC_HUMAN","conditionD-conditionB",6.18702823834828,0.102857094360348,-0.0874436988989231,0.292224910290819,"HUMAN","0","0"
"8847","sp|P46781|RS9_HUMAN","conditionD-conditionB",6.18493939497965,0.102951121023888,-0.0989287454848959,0.292365097595182,"HUMAN","0","0"
"8848","sp|Q5VZL5|ZMYM4_HUMAN","conditionD-conditionB",6.18321297300936,0.103028895906298,-0.356322899574145,0.292391515000846,"HUMAN","0","0"
"8849","sp|Q9UKY1|ZHX1_HUMAN","conditionD-conditionB",6.18274919002831,0.103049798806656,0.278472552571623,0.292391515000846,"HUMAN","0","0"
"8850","sp|Q14135|VGLL4_HUMAN","conditionD-conditionB",6.18009691005139,0.103169416308001,-0.46805013576223,0.292604027266256,"HUMAN","0","0"
"8851","sp|Q9H7E9|CH033_HUMAN","conditionD-conditionB",6.17580197102827,0.10336339973235,-0.171705836813266,0.29302717697087,"HUMAN","0","0"
"8852","sp|Q8N5G0|SIM20_HUMAN","conditionD-conditionB",6.17064065116448,0.103596976081791,-0.118506819943836,0.293440050023617,"HUMAN","0","0"
"8853","sp|P54727|RD23B_HUMAN","conditionD-conditionB",6.17060185225736,0.103598733846027,-0.105750072957021,0.293440050023617,"HUMAN","0","0"
"8854","sp|P06280|AGAL_HUMAN","conditionD-conditionB",6.16657442870483,0.103781349671605,-0.192846244912449,0.293830104241155,"HUMAN","0","0"
"8855","sp|Q9H0R4|HDHD2_HUMAN","conditionD-conditionB",6.16154673053614,0.104009753846945,-0.137941797583347,0.294349402863564,"HUMAN","0","0"
"8856","sp|Q7L5N1|CSN6_HUMAN","conditionD-conditionB",6.15867961643091,0.104140219992893,-0.204968763136763,0.294591205972113,"HUMAN","0","0"
"8857","sp|Q9BUL9|RPP25_HUMAN","conditionD-conditionB",6.1543905017362,0.104335686051633,-0.155101120307648,0.295016591977457,"HUMAN","0","0"
"8858","sp|Q8N142|PURA1_HUMAN","conditionD-conditionB",6.15193185725707,0.104447891253172,-0.323145754847313,0.295206286163932,"HUMAN","0","0"
"8859","sp|Q66PJ3|AR6P4_HUMAN","conditionD-conditionB",6.14658440764264,0.104692332097747,-0.233507530037951,0.295769399359048,"HUMAN","0","0"
"8860","sp|Q9NZ43|USE1_HUMAN","conditionD-conditionB",6.13879976486676,0.105049160706142,-0.289991948308926,0.296649399439054,"HUMAN","0","0"
"8861","sp|O60573|IF4E2_HUMAN","conditionD-conditionB",6.13281082129921,0.105324471339916,0.362640571483468,0.297298540110903,"HUMAN","0","0"
"8862","sp|O15118|NPC1_HUMAN","conditionD-conditionB",6.1291361155306,0.105493738778298,0.355011769014947,0.297647922736699,"HUMAN","0","0"
"8863","sp|P14618|KPYM_HUMAN","conditionD-conditionB",6.12016755773919,0.105907950482985,-0.0922371822890007,0.298566776458369,"HUMAN","0","0"
"8864","sp|Q8TF74|WIPF2_HUMAN","conditionD-conditionB",6.1201088702228,0.105910666079761,-0.282121270856034,0.298566776458369,"HUMAN","0","0"
"8865","sp|O95433|AHSA1_HUMAN","conditionD-conditionB",6.11843284472539,0.105988247504405,-0.119285527446309,0.298591766867467,"HUMAN","0","0"
"8866","sp|Q9BQ39|DDX50_HUMAN","conditionD-conditionB",6.11794582052147,0.106010801533414,0.150930780793543,0.298591766867467,"HUMAN","0","0"
"8867","sp|O75940|SPF30_HUMAN","conditionD-conditionB",6.11629564107022,0.106087255299829,0.315467458262191,0.29867853331617,"HUMAN","0","0"
"8868","sp|P13639|EF2_HUMAN","conditionD-conditionB",6.10834893582114,0.106456170506591,-0.0843687183525761,0.299543728300008,"HUMAN","0","0"
"8869","sp|P30043|BLVRB_HUMAN","conditionD-conditionB",6.10770486429283,0.10648612441171,-0.104030259324854,0.299543728300008,"HUMAN","0","0"
"8870","sp|P56192|SYMC_HUMAN","conditionD-conditionB",6.10626441596826,0.106553144701811,0.167704243497333,0.299603448983218,"HUMAN","0","0"
"8871","sp|O75128|COBL_HUMAN","conditionD-conditionB",6.10435032946197,0.106642264614784,0.43001467123202,0.299725230830984,"HUMAN","0","0"
"8872","sp|P48651|PTSS1_HUMAN","conditionD-conditionB",6.10074609935276,0.106810271359196,-0.237613459961793,0.300068529627831,"HUMAN","0","0"
"8873","sp|Q9HBH1|DEFM_HUMAN","conditionD-conditionB",6.09927903869833,0.106878729107082,-0.172206258566192,0.300131984784392,"HUMAN","0","0"
"8874","sp|P22626|ROA2_HUMAN","conditionD-conditionB",6.09636718182992,0.107014730094288,-0.0938069893007363,0.30031963755716,"HUMAN","0","0"
"8875","sp|Q9UBQ5|EIF3K_HUMAN","conditionD-conditionB",6.09559006876682,0.107051053875855,-0.153432731735597,0.30031963755716,"HUMAN","0","0"
"8876","sp|Q96P70|IPO9_HUMAN","conditionD-conditionB",6.09486010286624,0.107085184655119,-0.12046263604163,0.30031963755716,"HUMAN","0","0"
"8877","sp|Q9HDC9|APMAP_HUMAN","conditionD-conditionB",6.09392011173768,0.107129150857162,-0.0971377203324986,0.30031963755716,"HUMAN","0","0"
"8878","sp|P05787|K2C8_HUMAN","conditionD-conditionB",6.08803604238587,0.107404759215161,-0.091484813028698,0.300963314580213,"HUMAN","0","0"
"8879","sp|Q68DK7|MSL1_HUMAN","conditionD-conditionB",6.0850598681213,0.107544420771469,-0.62968149801799,0.301031091628086,"HUMAN","0","0"
"8880","sp|Q14031|CO4A6_HUMAN","conditionD-conditionB",6.08383313081969,0.107602037873348,-0.227606353321774,0.301031091628086,"HUMAN","0","0"
"8881","sp|P60900|PSA6_HUMAN","conditionD-conditionB",6.08361339516508,0.107612361483638,-0.109239006338862,0.301031091628086,"HUMAN","0","0"
"8882","sp|P38555|YPT31_YEAST","conditionD-conditionB",6.08360024651319,0.107612979263043,-0.107007093438355,0.301031091628086,"YEAST","1","0.584962500721156"
