"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|Q9BXW7|HDHD5_HUMAN","sp|Q9BXW7|HDHD5_HUMAN","-0.0820814564681829","0.233569894572433","0.211571540265833","conditionB-conditionA","HUMAN","0","0"
"sp|P28331|NDUS1_HUMAN","sp|P28331|NDUS1_HUMAN","-0.0796822977155855","0.233600644279578","0.211616635397123","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HC77|CENPJ_HUMAN","sp|Q9HC77|CENPJ_HUMAN","0.0926479770397322","0.233633834439672","0.211661716429576","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y6U3|SCIN_HUMAN","sp|Q9Y6U3|SCIN_HUMAN","-0.10587566263734","0.23366165560328","0.211706783369803","conditionB-conditionA","HUMAN","0","0"
"sp|P61964|WDR5_HUMAN","sp|P61964|WDR5_HUMAN","-0.0846298091022764","0.233738285825849","0.211908110642288","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HB71|CYBP_HUMAN","sp|Q9HB71|CYBP_HUMAN","-0.0799468214081003","0.233859332292073","0.212043111527648","conditionB-conditionA","HUMAN","0","0"
"sp|Q00987|MDM2_HUMAN","sp|Q00987|MDM2_HUMAN","-0.1282524075229","0.233872998828583","0.212043111527648","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UJ70|NAGK_HUMAN","sp|Q9UJ70|NAGK_HUMAN","0.0900167468394031","0.233889593908629","0.212043111527648","conditionB-conditionA","HUMAN","0","0"
"sp|P06756|ITAV_HUMAN","sp|P06756|ITAV_HUMAN","0.104958357125543","0.234071163607966","0.212088083710761","conditionB-conditionA","HUMAN","0","0"
"sp|Q93100|KPBB_HUMAN","sp|Q93100|KPBB_HUMAN","-0.0902327128017522","0.234139984381101","0.212523422860712","conditionB-conditionA","HUMAN","0","0"
"sp|O00764|PDXK_HUMAN","sp|O00764|PDXK_HUMAN","-0.0856313226258631","0.234632955876611","0.213315641586013","conditionB-conditionA","HUMAN","0","0"
"sp|O43708|MAAI_HUMAN","sp|O43708|MAAI_HUMAN","-0.0960711678937773","0.23463442014838","0.213315641586013","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NP74|PALMD_HUMAN","sp|Q9NP74|PALMD_HUMAN","0.111851971762515","0.234783775868801","0.213438426720774","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P013|CWC15_HUMAN","sp|Q9P013|CWC15_HUMAN","-0.0854277438964299","0.234934107770402","0.213639200998752","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NVQ4|FAIM1_HUMAN","sp|Q9NVQ4|FAIM1_HUMAN","0.103533813510222","0.235048809058961","0.213650546021841","conditionB-conditionA","HUMAN","0","0"
"sp|O75387|LAT3_HUMAN","sp|O75387|LAT3_HUMAN","-0.0971267561560278","0.235083463490824","0.213650546021841","conditionB-conditionA","HUMAN","0","0"
"sp|P05546|HEP2_HUMAN","sp|P05546|HEP2_HUMAN","-0.0945797133679864","0.235200605232331","0.213773202308532","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NQZ2|SAS10_HUMAN","sp|Q9NQZ2|SAS10_HUMAN","-0.0945270155030773","0.235433912534166","0.213895820336868","conditionB-conditionA","HUMAN","0","0"
"sp|P47974|TISD_HUMAN","sp|P47974|TISD_HUMAN","-0.0885583250346738","0.235596446700508","0.214096366755029","conditionB-conditionA","HUMAN","0","0"
"sp|Q14166|TTL12_HUMAN","sp|Q14166|TTL12_HUMAN","-0.0781866341382766","0.23608600156189","0.214998440910508","conditionB-conditionA","HUMAN","0","0"
"sp|P53675|CLH2_HUMAN","sp|P53675|CLH2_HUMAN","-0.0804922884109374","0.236209976571652","0.215276695245518","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UL15|BAG5_HUMAN","sp|Q9UL15|BAG5_HUMAN","-0.0811498854282213","0.236292951971886","0.215287517531557","conditionB-conditionA","HUMAN","0","0"
"sp|O43379|WDR62_HUMAN","sp|O43379|WDR62_HUMAN","-0.0795433835962722","0.236306130417806","0.215287517531557","conditionB-conditionA","HUMAN","0","0"
"sp|P42336|PK3CA_HUMAN","sp|P42336|PK3CA_HUMAN","-0.0994585089999553","0.236442795782897","0.215409784979744","conditionB-conditionA","HUMAN","0","0"
"sp|O14641|DVL2_HUMAN","sp|O14641|DVL2_HUMAN","-0.0879753229290277","0.236499414291292","0.21545412057953","conditionB-conditionA","HUMAN","0","0"
"sp|O75608|LYPA1_HUMAN","sp|O75608|LYPA1_HUMAN","-0.0851216099366958","0.236607282311597","0.215732087227414","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TCS8|PNPT1_HUMAN","sp|Q8TCS8|PNPT1_HUMAN","-0.0820296975845594","0.236653162827021","0.215854228313347","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UHY8|FEZ2_HUMAN","sp|Q9UHY8|FEZ2_HUMAN","0.094396927439254","0.236941624365482","0.216565467849914","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y512|SAM50_HUMAN","sp|Q9Y512|SAM50_HUMAN","-0.0829917306606465","0.237024599765717","0.216565467849914","conditionB-conditionA","HUMAN","0","0"
"sp|P55809|SCOT1_HUMAN","sp|P55809|SCOT1_HUMAN","-0.0890743013610322","0.237256930886373","0.217154420921544","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NUU7|DD19A_HUMAN","sp|Q9NUU7|DD19A_HUMAN","-0.0792754484701579","0.237773818820773","0.218287937743191","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BS18|APC13_HUMAN","sp|Q9BS18|APC13_HUMAN","-0.0915439445081407","0.237888520109332","0.218531196514704","conditionB-conditionA","HUMAN","0","0"
"sp|P17096|HMGA1_HUMAN","sp|P17096|HMGA1_HUMAN","-0.090057089354989","0.237963197969543","0.218531196514704","conditionB-conditionA","HUMAN","0","0"
"sp|Q27J81|INF2_HUMAN","sp|Q27J81|INF2_HUMAN","-0.0837336230909766","0.237982233502538","0.218540986156478","conditionB-conditionA","HUMAN","0","0"
"sp|Q7L8L6|FAKD5_HUMAN","sp|Q7L8L6|FAKD5_HUMAN","-0.0821996721020746","0.238016399843811","0.218540986156478","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BSD7|NTPCR_HUMAN","sp|Q9BSD7|NTPCR_HUMAN","-0.0804218036316744","0.23826971885982","0.218818040435459","conditionB-conditionA","HUMAN","0","0"
"sp|P08245|YCIH_ECOLI","sp|P08245|YCIH_ECOLI","-0.193479550836878","0.238423955486138","0.219017260146167","conditionB-conditionA","ECOLI","1","2"
"sp|O75150|BRE1B_HUMAN","sp|O75150|BRE1B_HUMAN","-0.0819547083967027","0.238693869582194","0.219605099502488","conditionB-conditionA","HUMAN","0","0"
"sp|Q5W0V3|FHI2A_HUMAN","sp|Q5W0V3|FHI2A_HUMAN","-0.105862949503962","0.238793928153065","0.219959583398104","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y2P8|RCL1_HUMAN","sp|Q9Y2P8|RCL1_HUMAN","-0.0805665475445085","0.238844689574385","0.220158532794529","conditionB-conditionA","HUMAN","0","0"
"sp|P25205|MCM3_HUMAN","sp|P25205|MCM3_HUMAN","-0.0815494153287126","0.238913510347521","0.22035742035742","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y2W1|TR150_HUMAN","sp|Q9Y2W1|TR150_HUMAN","-0.0789942205528007","0.239013080827802","0.220478558110628","conditionB-conditionA","HUMAN","0","0"
"sp|P62424|RL7A_HUMAN","sp|P62424|RL7A_HUMAN","-0.0791464790084291","0.239250780944943","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|P27708|PYR1_HUMAN","sp|P27708|PYR1_HUMAN","-0.0784176862325268","0.239294709098009","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q96RR1|PEO1_HUMAN","sp|Q96RR1|PEO1_HUMAN","0.0855874733501434","0.239309839906287","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|O60885|BRD4_HUMAN","sp|O60885|BRD4_HUMAN","-0.0800640099919505","0.239311304178055","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q96G25|MED8_HUMAN","sp|Q96G25|MED8_HUMAN","-0.0870489197989457","0.239341077704022","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4X5|ARI1_HUMAN","sp|Q9Y4X5|ARI1_HUMAN","-0.0843218576086961","0.239351815696993","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|P43243|MATR3_HUMAN","sp|P43243|MATR3_HUMAN","-0.0792809195144919","0.239410874658337","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TAE8|G45IP_HUMAN","sp|Q8TAE8|G45IP_HUMAN","-0.0840431248960876","0.239429422100742","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|O75530|EED_HUMAN","sp|O75530|EED_HUMAN","-0.0807579811687429","0.239433326825459","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IUR7|ARMC8_HUMAN","sp|Q8IUR7|ARMC8_HUMAN","-0.0794308440320091","0.239433326825459","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N2M8|CLASR_HUMAN","sp|Q8N2M8|CLASR_HUMAN","-0.0878842142167322","0.239503611870363","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|O15382|BCAT2_HUMAN","sp|O15382|BCAT2_HUMAN","-0.0787206319361911","0.239556325654041","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NC60|NOA1_HUMAN","sp|Q8NC60|NOA1_HUMAN","-0.0804684609841892","0.239565599375244","0.220809427818266","conditionB-conditionA","HUMAN","0","0"
"sp|P82933|RT09_HUMAN","sp|P82933|RT09_HUMAN","-0.0816165402082554","0.239772061694651","0.221283521934584","conditionB-conditionA","HUMAN","0","0"
"sp|Q14CB8|RHG19_HUMAN","sp|Q14CB8|RHG19_HUMAN","0.0850928572068046","0.239791585318235","0.221283521934584","conditionB-conditionA","HUMAN","0","0"
"sp|P17029|ZKSC1_HUMAN","sp|P17029|ZKSC1_HUMAN","-0.0864671469047487","0.239800859039438","0.221404215747055","conditionB-conditionA","HUMAN","0","0"
"sp|Q9HBI1|PARVB_HUMAN","sp|Q9HBI1|PARVB_HUMAN","0.0839492775769379","0.240005368996486","0.221645491168268","conditionB-conditionA","HUMAN","0","0"
"sp|Q6Q0C0|TRAF7_HUMAN","sp|Q6Q0C0|TRAF7_HUMAN","-0.13563802902432","0.240007809449434","0.221645491168268","conditionB-conditionA","HUMAN","0","0"
"sp|Q6NUN9|ZN746_HUMAN","sp|Q6NUN9|ZN746_HUMAN","-0.117291055781267","0.240073213588442","0.221731722428748","conditionB-conditionA","HUMAN","0","0"
"sp|P28332|ADH6_HUMAN","sp|P28332|ADH6_HUMAN","-0.0829715286085353","0.240106891839125","0.221731722428748","conditionB-conditionA","HUMAN","0","0"
"sp|Q96PM5|ZN363_HUMAN","sp|Q96PM5|ZN363_HUMAN","-0.0840122729934656","0.240240628660679","0.221852253368437","conditionB-conditionA","HUMAN","0","0"
"sp|O15213|WDR46_HUMAN","sp|O15213|WDR46_HUMAN","-0.0790086669143371","0.240339222959781","0.222050170331372","conditionB-conditionA","HUMAN","0","0"
"sp|Q14624|ITIH4_HUMAN","sp|Q14624|ITIH4_HUMAN","-0.122672571151192","0.240451483795392","0.222248026010218","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BRJ6|CG050_HUMAN","sp|Q9BRJ6|CG050_HUMAN","-0.0911311593648403","0.240602791878173","0.222445820433437","conditionB-conditionA","HUMAN","0","0"
"sp|O95881|TXD12_HUMAN","sp|O95881|TXD12_HUMAN","-0.0854157394501183","0.240720909800859","0.222566166228138","conditionB-conditionA","HUMAN","0","0"
"sp|O75787|RENR_HUMAN","sp|O75787|RENR_HUMAN","0.158754588265086","0.240819992190551","0.222763850201176","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TDY2|RBCC1_HUMAN","sp|Q8TDY2|RBCC1_HUMAN","-0.0818741873158046","0.240864408434205","0.222772277227723","conditionB-conditionA","HUMAN","0","0"
"sp|Q96IT1|ZN496_HUMAN","sp|Q96IT1|ZN496_HUMAN","0.213621439053988","0.240916634127294","0.222772277227723","conditionB-conditionA","HUMAN","0","0"
"sp|P49959|MRE11_HUMAN","sp|P49959|MRE11_HUMAN","-0.0788490311076746","0.240983014447481","0.222780699041138","conditionB-conditionA","HUMAN","0","0"
"sp|O15027|SC16A_HUMAN","sp|O15027|SC16A_HUMAN","-0.0790419927451715","0.240994728621632","0.222780699041138","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UQE7|SMC3_HUMAN","sp|Q9UQE7|SMC3_HUMAN","-0.0768242849828447","0.241394474814526","0.223252937538652","conditionB-conditionA","HUMAN","0","0"
"sp|Q5T1V6|DDX59_HUMAN","sp|Q5T1V6|DDX59_HUMAN","-0.0840044211729207","0.241418879344006","0.223252937538652","conditionB-conditionA","HUMAN","0","0"
"sp|Q6BDS2|BLT3A_HUMAN","sp|Q6BDS2|BLT3A_HUMAN","-0.0779881211228748","0.241424248340492","0.223295718039883","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NI36|WDR36_HUMAN","sp|Q8NI36|WDR36_HUMAN","-0.0767771772796415","0.241607770402187","0.223647604327666","conditionB-conditionA","HUMAN","0","0"
"sp|Q13469|NFAC2_HUMAN","sp|Q13469|NFAC2_HUMAN","-0.0832990685846262","0.241713686060133","0.223844846237058","conditionB-conditionA","HUMAN","0","0"
"sp|P80370|DLK1_HUMAN","sp|P80370|DLK1_HUMAN","-0.16712762539334","0.24190648184303","0.224204510349089","conditionB-conditionA","HUMAN","0","0"
"sp|P51825|AFF1_HUMAN","sp|P51825|AFF1_HUMAN","0.103254434264263","0.241913803201874","0.224204510349089","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5A5|ZGPAT_HUMAN","sp|Q8N5A5|ZGPAT_HUMAN","-0.0989287776012961","0.241937231550176","0.224204510349089","conditionB-conditionA","HUMAN","0","0"
"sp|Q12119|FCY22_YEAST","sp|Q12119|FCY22_YEAST","-0.154601629967381","0.242315989847716","0.224633204633205","conditionB-conditionA","YEAST","1","-1"
"sp|P52594|AGFG1_HUMAN","sp|P52594|AGFG1_HUMAN","-0.0809044745506515","0.242405798516205","0.22467572575664","conditionB-conditionA","HUMAN","0","0"
"sp|O94829|IPO13_HUMAN","sp|O94829|IPO13_HUMAN","-0.0890023002437825","0.242432155408044","0.224683544303797","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y314|NOSIP_HUMAN","sp|Q9Y314|NOSIP_HUMAN","-0.0823091710218176","0.242462905115189","0.224683544303797","conditionB-conditionA","HUMAN","0","0"
"sp|P18583|SON_HUMAN","sp|P18583|SON_HUMAN","-0.0766918595153054","0.242680593518157","0.225034727581417","conditionB-conditionA","HUMAN","0","0"
"sp|O00203|AP3B1_HUMAN","sp|O00203|AP3B1_HUMAN","-0.0770270508732924","0.242713295587661","0.225231481481481","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TF05|PP4R1_HUMAN","sp|Q8TF05|PP4R1_HUMAN","-0.0823034778018155","0.242788461538462","0.225273877488042","conditionB-conditionA","HUMAN","0","0"
"sp|P63261|ACTG_HUMAN","sp|P63261|ACTG_HUMAN","0.084086623248659","0.242876317844592","0.225358630263767","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UH62|ARMX3_HUMAN","sp|Q9UH62|ARMX3_HUMAN","-0.0832597260454175","0.242879734478719","0.225358630263767","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H900|ZWILC_HUMAN","sp|Q9H900|ZWILC_HUMAN","-0.0793967499878132","0.243044221007419","0.225983037779491","conditionB-conditionA","HUMAN","0","0"
"sp|O43847|NRDC_HUMAN","sp|O43847|NRDC_HUMAN","-0.0786669467345043","0.243047637641546","0.225983037779491","conditionB-conditionA","HUMAN","0","0"
"sp|O15397|IPO8_HUMAN","sp|O15397|IPO8_HUMAN","-0.0787545996745624","0.243088149160484","0.226102374344743","conditionB-conditionA","HUMAN","0","0"
"sp|O75312|ZPR1_HUMAN","sp|O75312|ZPR1_HUMAN","-0.0813586963019848","0.24315648184303","0.22614459688608","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NTG7|SIR3_HUMAN","sp|Q9NTG7|SIR3_HUMAN","0.0894675829304692","0.243357087075361","0.226495067817509","conditionB-conditionA","HUMAN","0","0"
"sp|Q5JTD0|TJAP1_HUMAN","sp|Q5JTD0|TJAP1_HUMAN","-0.110863299452626","0.243463490823897","0.226537216828479","conditionB-conditionA","HUMAN","0","0"
"sp|Q14493|SLBP_HUMAN","sp|Q14493|SLBP_HUMAN","-0.0794626068430411","0.243492776259274","0.226586568083795","conditionB-conditionA","HUMAN","0","0"
"sp|P30566|PUR8_HUMAN","sp|P30566|PUR8_HUMAN","-0.0805555305887644","0.24349765716517","0.226586568083795","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H334|FOXP1_HUMAN","sp|Q9H334|FOXP1_HUMAN","0.0928521655930776","0.243532799687622","0.226586568083795","conditionB-conditionA","HUMAN","0","0"
"sp|Q13951|PEBB_HUMAN","sp|Q13951|PEBB_HUMAN","-0.0878990606356798","0.243595763373682","0.226705683043277","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z6J9|SEN54_HUMAN","sp|Q7Z6J9|SEN54_HUMAN","-0.0847414468858201","0.243760249902382","0.227132737911919","conditionB-conditionA","HUMAN","0","0"
"sp|Q99436|PSB7_HUMAN","sp|Q99436|PSB7_HUMAN","-0.079505285758561","0.243884713002733","0.227251732101617","conditionB-conditionA","HUMAN","0","0"
"sp|P13196|HEM1_HUMAN","sp|P13196|HEM1_HUMAN","-0.0966996672850762","0.243968664584147","0.227335693396952","conditionB-conditionA","HUMAN","0","0"
"sp|P0DI81|TPC2A_HUMAN;sp|P0DI82|TPC2B_HUMAN","sp|P0DI81|TPC2A_HUMAN;sp|P0DI82|TPC2B_HUMAN","0.103435153646409","0.24416682936353","0.227335693396952","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NPJ6|MED4_HUMAN","sp|Q9NPJ6|MED4_HUMAN","0.0851774271038597","0.244186352987114","0.227377654662973","conditionB-conditionA","HUMAN","0","0"
"sp|Q969F9|HPS3_HUMAN","sp|Q969F9|HPS3_HUMAN","-0.132810604807782","0.244282506833268","0.227419603015849","conditionB-conditionA","HUMAN","0","0"
"sp|P23526|SAHH_HUMAN","sp|P23526|SAHH_HUMAN","-0.0777078242569935","0.244622705974229","0.227888017228119","conditionB-conditionA","HUMAN","0","0"
"sp|Q92890|UFD1_HUMAN","sp|Q92890|UFD1_HUMAN","-0.0789312927096351","0.244641741507224","0.227888017228119","conditionB-conditionA","HUMAN","0","0"
"sp|Q96JB3|HIC2_HUMAN","sp|Q96JB3|HIC2_HUMAN","-0.07996044810886","0.244733014447481","0.227929867733005","conditionB-conditionA","HUMAN","0","0"
"sp|Q92539|LPIN2_HUMAN","sp|Q92539|LPIN2_HUMAN","-0.0959171944627997","0.244776454509957","0.227971705366754","conditionB-conditionA","HUMAN","0","0"
"sp|P00352|AL1A1_HUMAN","sp|P00352|AL1A1_HUMAN","-0.0798016166026301","0.244847227645451","0.228090405904059","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N680|ZBTB2_HUMAN","sp|Q8N680|ZBTB2_HUMAN","-0.132909540542823","0.24489945333854","0.228132205995388","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BV20|MTNA_HUMAN","sp|Q9BV20|MTNA_HUMAN","-0.0795783696554828","0.244926298320968","0.22840454964648","conditionB-conditionA","HUMAN","0","0"
"sp|P51003|PAPOA_HUMAN","sp|P51003|PAPOA_HUMAN","-0.0784692474342776","0.244932643498633","0.228446288612264","conditionB-conditionA","HUMAN","0","0"
"sp|P04792|HSPB1_HUMAN","sp|P04792|HSPB1_HUMAN","-0.0813828454274912","0.2450751659508","0.228641671788568","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IY63|AMOL1_HUMAN","sp|Q8IY63|AMOL1_HUMAN","-0.0889326842985874","0.245167903162827","0.228648233486943","conditionB-conditionA","HUMAN","0","0"
"sp|P45974|UBP5_HUMAN","sp|P45974|UBP5_HUMAN","-0.0802537109722792","0.245206950409996","0.228648233486943","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BRA0|LSMD1_HUMAN","sp|Q9BRA0|LSMD1_HUMAN","-0.0935791853989798","0.245232819211246","0.228731572481572","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BYN0|SRXN1_HUMAN","sp|Q9BYN0|SRXN1_HUMAN","-0.0880845915313113","0.245288461538462","0.228731572481572","conditionB-conditionA","HUMAN","0","0"
"sp|Q01974|ROR2_HUMAN","sp|Q01974|ROR2_HUMAN","0.123971078565916","0.245368508395158","0.228926761860894","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4F3|MARF1_HUMAN","sp|Q9Y4F3|MARF1_HUMAN","-0.0858009632996648","0.245614506052323","0.229163468917882","conditionB-conditionA","HUMAN","0","0"
"sp|P40925|MDHC_HUMAN","sp|P40925|MDHC_HUMAN","-0.0792130388568459","0.245682838734869","0.229163468917882","conditionB-conditionA","HUMAN","0","0"
"sp|P31948|STIP1_HUMAN","sp|P31948|STIP1_HUMAN","-0.0774600825077414","0.245760933229207","0.229281767955801","conditionB-conditionA","HUMAN","0","0"
"sp|Q14152|EIF3A_HUMAN","sp|Q14152|EIF3A_HUMAN","-0.0766271551621927","0.245792171026943","0.229400030688967","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRX1|PNO1_HUMAN","sp|Q9NRX1|PNO1_HUMAN","-0.0786947882835172","0.245850253807107","0.2294126667689","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N9M1|CS047_HUMAN","sp|Q8N9M1|CS047_HUMAN","-0.0803958243101004","0.245877586880125","0.2294126667689","conditionB-conditionA","HUMAN","0","0"
"sp|P53985|MOT1_HUMAN","sp|P53985|MOT1_HUMAN","0.0819345680650354","0.245887348691917","0.2294126667689","conditionB-conditionA","HUMAN","0","0"
"sp|P82932|RT06_HUMAN","sp|P82932|RT06_HUMAN","-0.0913781489941172","0.245926884029676","0.2294126667689","conditionB-conditionA","HUMAN","0","0"
"sp|Q99613|EIF3C_HUMAN","sp|Q99613|EIF3C_HUMAN","-0.0760519941032385","0.246066966028895","0.229607482367372","conditionB-conditionA","HUMAN","0","0"
"sp|P35754|GLRX1_HUMAN","sp|P35754|GLRX1_HUMAN","-0.099556195316401","0.246222178836392","0.230262149317799","conditionB-conditionA","HUMAN","0","0"
"sp|Q562R1|ACTBL_HUMAN","sp|Q562R1|ACTBL_HUMAN","-0.0791253863247263","0.246231940648184","0.230303494788473","conditionB-conditionA","HUMAN","0","0"
"sp|P22830|HEMH_HUMAN","sp|P22830|HEMH_HUMAN","-0.0796495342277321","0.246357868020305","0.230386147716825","conditionB-conditionA","HUMAN","0","0"
"sp|P30520|PURA2_HUMAN","sp|P30520|PURA2_HUMAN","-0.0794194928650498","0.246371534556814","0.230386147716825","conditionB-conditionA","HUMAN","0","0"
"sp|Q96A33|CCD47_HUMAN","sp|Q96A33|CCD47_HUMAN","-0.081314159955733","0.246550663803202","0.230551301684533","conditionB-conditionA","HUMAN","0","0"
"sp|Q92828|COR2A_HUMAN","sp|Q92828|COR2A_HUMAN","-0.0811594939528462","0.246664877001171","0.230551301684533","conditionB-conditionA","HUMAN","0","0"
"sp|P35611|ADDA_HUMAN","sp|P35611|ADDA_HUMAN","-0.0812878535662236","0.246668293635299","0.230551301684533","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WVD3|RN138_HUMAN","sp|Q8WVD3|RN138_HUMAN","-0.085053878647491","0.246733697774307","0.230551301684533","conditionB-conditionA","HUMAN","0","0"
"sp|Q92608|DOCK2_HUMAN","sp|Q92608|DOCK2_HUMAN","-0.0814136800419014","0.246750292854354","0.230633802816901","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y664|KPTN_HUMAN","sp|Q9Y664|KPTN_HUMAN","-0.0881240750902617","0.246753221397891","0.230633802816901","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z3J2|VP35L_HUMAN","sp|Q7Z3J2|VP35L_HUMAN","-0.0815773932347312","0.24700800468567","0.231134241542936","conditionB-conditionA","HUMAN","0","0"
"sp|Q63HN8|RN213_HUMAN","sp|Q63HN8|RN213_HUMAN","-0.07775585143035","0.247153943771964","0.23132843587389","conditionB-conditionA","HUMAN","0","0"
"sp|Q99459|CDC5L_HUMAN","sp|Q99459|CDC5L_HUMAN","-0.0767073469017578","0.247414584146818","0.231763266554519","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTT4|MED10_HUMAN","sp|Q9BTT4|MED10_HUMAN","-0.0818553941769125","0.24744972666927","0.231763266554519","conditionB-conditionA","HUMAN","0","0"
"sp|O75964|ATP5L_HUMAN","sp|O75964|ATP5L_HUMAN","-0.0980533099047598","0.24751317844592","0.231763266554519","conditionB-conditionA","HUMAN","0","0"
"sp|O75410|TACC1_HUMAN","sp|O75410|TACC1_HUMAN","-0.0817530744236894","0.247529773525966","0.231763266554519","conditionB-conditionA","HUMAN","0","0"
"sp|Q13148|TADBP_HUMAN","sp|Q13148|TADBP_HUMAN","-0.0758648352885736","0.247533190160094","0.231763266554519","conditionB-conditionA","HUMAN","0","0"
"sp|P63098|CANB1_HUMAN","sp|P63098|CANB1_HUMAN","-0.0863013268410455","0.247561987504881","0.231804281345566","conditionB-conditionA","HUMAN","0","0"
"sp|Q12849|GRSF1_HUMAN","sp|Q12849|GRSF1_HUMAN","-0.0765157403227974","0.247606403748536","0.23184528359578","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IW35|CEP97_HUMAN","sp|Q8IW35|CEP97_HUMAN","-0.0855760270605508","0.247694260054666","0.23196270253745","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UFN0|NPS3A_HUMAN","sp|Q9UFN0|NPS3A_HUMAN","-0.0832147002469341","0.247737212026552","0.231968215158924","conditionB-conditionA","HUMAN","0","0"
"sp|P61247|RS3A_HUMAN","sp|P61247|RS3A_HUMAN","-0.0779045506764753","0.247808961343225","0.231968215158924","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NFZ0|FBH1_HUMAN","sp|Q8NFZ0|FBH1_HUMAN","0.0954250849698486","0.247817746973838","0.232009167303285","conditionB-conditionA","HUMAN","0","0"
"sp|Q5VW32|BROX_HUMAN","sp|Q5VW32|BROX_HUMAN","-0.0770982050392739","0.247882663022257","0.232167404918283","conditionB-conditionA","HUMAN","0","0"
"sp|O43709|BUD23_HUMAN","sp|O43709|BUD23_HUMAN","-0.0855136533051191","0.247888032018743","0.232167404918283","conditionB-conditionA","HUMAN","0","0"
"sp|A5PLN9|TPC13_HUMAN","sp|A5PLN9|TPC13_HUMAN","-0.0992506289421744","0.247974424053104","0.23243738546121","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NBI5|S43A3_HUMAN","sp|Q8NBI5|S43A3_HUMAN","-0.104751795092065","0.248338051542366","0.232671755725191","conditionB-conditionA","HUMAN","0","0"
"sp|Q14807|KIF22_HUMAN","sp|Q14807|KIF22_HUMAN","-0.0763384937434104","0.248353670441234","0.232671755725191","conditionB-conditionA","HUMAN","0","0"
"sp|O00429|DNM1L_HUMAN","sp|O00429|DNM1L_HUMAN","-0.0775056810252703","0.248473252635689","0.232788887192795","conditionB-conditionA","HUMAN","0","0"
"sp|Q15633|TRBP2_HUMAN","sp|Q15633|TRBP2_HUMAN","-0.0827592044899497","0.248804666146037","0.233134920634921","conditionB-conditionA","HUMAN","0","0"
