"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|Q13424|SNTA1_HUMAN","sp|Q13424|SNTA1_HUMAN","0.125280659965899","0.201170441233893","0.1584017423354","conditionB-conditionA","HUMAN","0","0"
"sp|Q92900|RENT1_HUMAN","sp|Q92900|RENT1_HUMAN","-0.0929759890782726","0.20119923857868","0.158458961474037","conditionB-conditionA","HUMAN","0","0"
"sp|Q69YN2|C19L1_HUMAN","sp|Q69YN2|C19L1_HUMAN","-0.0953709312302191","0.201304178055447","0.158516161446994","conditionB-conditionA","HUMAN","0","0"
"sp|P43362|MAGA9_HUMAN","sp|P43362|MAGA9_HUMAN","-0.103140099004211","0.201617044123389","0.159163179916318","conditionB-conditionA","HUMAN","0","0"
"sp|Q13428|TCOF_HUMAN","sp|Q13428|TCOF_HUMAN","-0.0966838598137318","0.201648281921125","0.159163179916318","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NRF8|PYRG2_HUMAN","sp|Q9NRF8|PYRG2_HUMAN","-0.0958465087464759","0.201661948457634","0.159163179916318","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UQ35|SRRM2_HUMAN","sp|Q9UQ35|SRRM2_HUMAN","-0.0897343956008463","0.201674638812964","0.159163179916318","conditionB-conditionA","HUMAN","0","0"
"sp|P08243|ASNS_HUMAN","sp|P08243|ASNS_HUMAN","-0.0927539835996889","0.201916243654822","0.159638554216867","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NR19|ACSA_HUMAN","sp|Q9NR19|ACSA_HUMAN","-0.0958073793617569","0.202015326044514","0.159695499414422","conditionB-conditionA","HUMAN","0","0"
"sp|Q99614|TTC1_HUMAN","sp|Q99614|TTC1_HUMAN","-0.0918843419767104","0.202123682155408","0.159892958688744","conditionB-conditionA","HUMAN","0","0"
"sp|Q96EB1|ELP4_HUMAN","sp|Q96EB1|ELP4_HUMAN","-0.0970771805516506","0.202124170245998","0.159892958688744","conditionB-conditionA","HUMAN","0","0"
"sp|Q13503|MED21_HUMAN","sp|Q13503|MED21_HUMAN","0.114764267370889","0.202233014447481","0.160367892976589","conditionB-conditionA","HUMAN","0","0"
"sp|Q86TI2|DPP9_HUMAN","sp|Q86TI2|DPP9_HUMAN","-0.0948180797180189","0.202250585708708","0.160397860247409","conditionB-conditionA","HUMAN","0","0"
"sp|Q96GW9|SYMM_HUMAN","sp|Q96GW9|SYMM_HUMAN","-0.0985969887299163","0.202254490433424","0.160397860247409","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y2G3|AT11B_HUMAN","sp|Q9Y2G3|AT11B_HUMAN","-0.0972060480480454","0.202416048418586","0.160621761658031","conditionB-conditionA","HUMAN","0","0"
"sp|O14880|MGST3_HUMAN","sp|O14880|MGST3_HUMAN","-0.0966627682503258","0.202515130808278","0.160929144385027","conditionB-conditionA","HUMAN","0","0"
"sp|P15313|VATB1_HUMAN","sp|P15313|VATB1_HUMAN","0.341553595133721","0.202562475595471","0.160985797827903","conditionB-conditionA","HUMAN","0","0"
"sp|Q6PJT7|ZC3HE_HUMAN","sp|Q6PJT7|ZC3HE_HUMAN","-0.0900982835044264","0.202849960952753","0.161182562218139","conditionB-conditionA","HUMAN","0","0"
"sp|O00422|SAP18_HUMAN","sp|O00422|SAP18_HUMAN","-0.0972050318236768","0.202914388910582","0.161182562218139","conditionB-conditionA","HUMAN","0","0"
"sp|P14678|RSMB_HUMAN","sp|P14678|RSMB_HUMAN","-0.0916003816365176","0.202947579070676","0.161322645290581","conditionB-conditionA","HUMAN","0","0"
"sp|Q86TP1|PRUN1_HUMAN","sp|Q86TP1|PRUN1_HUMAN","-0.0920363833375912","0.203222374072628","0.161602671118531","conditionB-conditionA","HUMAN","0","0"
"sp|Q14254|FLOT2_HUMAN","sp|Q14254|FLOT2_HUMAN","-0.0940033914588856","0.203324385005857","0.161602671118531","conditionB-conditionA","HUMAN","0","0"
"sp|O15269|SPTC1_HUMAN","sp|O15269|SPTC1_HUMAN","-0.0984615218560609","0.203540609137056","0.161882510013351","conditionB-conditionA","HUMAN","0","0"
"sp|P53618|COPB_HUMAN","sp|P53618|COPB_HUMAN","-0.0932579749309426","0.203542073408825","0.161882510013351","conditionB-conditionA","HUMAN","0","0"
"sp|Q96IT1|ZN496_HUMAN","sp|Q96IT1|ZN496_HUMAN","-0.18634309028551","0.203581120655994","0.161911911911912","conditionB-conditionA","HUMAN","0","0"
"sp|P61758|PFD3_HUMAN","sp|P61758|PFD3_HUMAN","-0.099285893905618","0.203593322920734","0.161911911911912","conditionB-conditionA","HUMAN","0","0"
"sp|P04818|TYSY_HUMAN","sp|P04818|TYSY_HUMAN","-0.0919842291105404","0.203715833658727","0.162301918265221","conditionB-conditionA","HUMAN","0","0"
"sp|Q14146|URB2_HUMAN","sp|Q14146|URB2_HUMAN","-0.0926056066377665","0.203780261616556","0.162470823607869","conditionB-conditionA","HUMAN","0","0"
"sp|Q5W0B1|OBI1_HUMAN","sp|Q5W0B1|OBI1_HUMAN","-0.112618564468331","0.20381296368606","0.162470823607869","conditionB-conditionA","HUMAN","0","0"
"sp|P47224|MSS4_HUMAN","sp|P47224|MSS4_HUMAN","0.109292634490728","0.203822237407263","0.162470823607869","conditionB-conditionA","HUMAN","0","0"
"sp|Q96BD5|PF21A_HUMAN","sp|Q96BD5|PF21A_HUMAN","-0.10881394312889","0.20392717688403","0.162610435072512","conditionB-conditionA","HUMAN","0","0"
"sp|Q96JM2|ZN462_HUMAN","sp|Q96JM2|ZN462_HUMAN","0.147083875584062","0.203982819211246","0.16275","conditionB-conditionA","HUMAN","0","0"
"sp|Q08623|HDHD1_HUMAN","sp|Q08623|HDHD1_HUMAN","-0.112704933572481","0.204021866458415","0.162806198966839","conditionB-conditionA","HUMAN","0","0"
"sp|O94788|AL1A2_HUMAN","sp|O94788|AL1A2_HUMAN","-0.0940619209113969","0.204109234673955","0.163028990336554","conditionB-conditionA","HUMAN","0","0"
"sp|P00441|SODC_HUMAN","sp|P00441|SODC_HUMAN","-0.093460969562436","0.204198067161265","0.163391072618254","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TBZ6|TM10A_HUMAN","sp|Q8TBZ6|TM10A_HUMAN","-0.0983958851958189","0.204222959781335","0.163391072618254","conditionB-conditionA","HUMAN","0","0"
"sp|O95453|PARN_HUMAN","sp|O95453|PARN_HUMAN","-0.0994410719071119","0.204230769230769","0.163447127393838","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IZV5|RDH10_HUMAN","sp|Q8IZV5|RDH10_HUMAN","-0.100805467240823","0.204409410386568","0.163586413586414","conditionB-conditionA","HUMAN","0","0"
"sp|P27816|MAP4_HUMAN","sp|P27816|MAP4_HUMAN","-0.0915075553483398","0.204561206559938","0.163892125853171","conditionB-conditionA","HUMAN","0","0"
"sp|O15156|ZBT7B_HUMAN","sp|O15156|ZBT7B_HUMAN","-0.109758495989279","0.204577313549395","0.163948069241012","conditionB-conditionA","HUMAN","0","0"
"sp|Q16644|MAPK3_HUMAN","sp|Q16644|MAPK3_HUMAN","-0.0934239277897806","0.204746680983991","0.164003994008987","conditionB-conditionA","HUMAN","0","0"
"sp|P12270|TPR_HUMAN","sp|P12270|TPR_HUMAN","-0.0903098415424353","0.204920441233893","0.164226289517471","conditionB-conditionA","HUMAN","0","0"
"sp|Q96S94|CCNL2_HUMAN","sp|Q96S94|CCNL2_HUMAN","-0.0943622788410234","0.20501269035533","0.16428214939278","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WVV9|HNRLL_HUMAN","sp|Q8WVV9|HNRLL_HUMAN","-0.0898102020442479","0.205134713002733","0.164310660236155","conditionB-conditionA","HUMAN","0","0"
"sp|O00255|MEN1_HUMAN","sp|O00255|MEN1_HUMAN","-0.099980172586756","0.205154236626318","0.164310660236155","conditionB-conditionA","HUMAN","0","0"
"sp|P46063|RECQ1_HUMAN","sp|P46063|RECQ1_HUMAN","-0.0959266206853826","0.205327508785631","0.164615896242102","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N3C0|ASCC3_HUMAN","sp|Q8N3C0|ASCC3_HUMAN","-0.0949678736926991","0.205368020304569","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H1Z4|WDR13_HUMAN","sp|Q9H1Z4|WDR13_HUMAN","0.10833727653341","0.20540462709879","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|P45983|MK08_HUMAN","sp|P45983|MK08_HUMAN","-0.0992951267442361","0.205491019133151","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|P08579|RU2B_HUMAN","sp|P08579|RU2B_HUMAN","-0.0967500619015276","0.205497852401406","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|Q14444|CAPR1_HUMAN","sp|Q14444|CAPR1_HUMAN","-0.0951811627762353","0.205500292854354","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BT78|CSN4_HUMAN","sp|Q9BT78|CSN4_HUMAN","-0.0890289007031377","0.205512007028505","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|Q5EBL8|PDZ11_HUMAN","sp|Q5EBL8|PDZ11_HUMAN","-0.102859902166909","0.205520792659118","0.164756684936057","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UKF6|CPSF3_HUMAN","sp|Q9UKF6|CPSF3_HUMAN","-0.091624103182717","0.205566673174541","0.164784990868338","conditionB-conditionA","HUMAN","0","0"
"sp|Q92922|SMRC1_HUMAN","sp|Q92922|SMRC1_HUMAN","-0.0910197991950774","0.205588149160484","0.164784990868338","conditionB-conditionA","HUMAN","0","0"
"sp|P26368|U2AF2_HUMAN","sp|P26368|U2AF2_HUMAN","-0.0940798406121672","0.205616458414682","0.164840637450199","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NUX5|POTE1_HUMAN","sp|Q9NUX5|POTE1_HUMAN","-0.104717173749435","0.205727254978524","0.164868901427149","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BW66|CINP_HUMAN","sp|Q9BW66|CINP_HUMAN","-0.10222338758388","0.205748242873877","0.164868901427149","conditionB-conditionA","HUMAN","0","0"
"sp|Q93008|USP9X_HUMAN","sp|Q93008|USP9X_HUMAN","-0.091333532898334","0.205807301835221","0.165035660971969","conditionB-conditionA","HUMAN","0","0"
"sp|Q9P258|RCC2_HUMAN","sp|Q9P258|RCC2_HUMAN","-0.0888109682972491","0.20585903943772","0.165035660971969","conditionB-conditionA","HUMAN","0","0"
"sp|P53602|MVD1_HUMAN","sp|P53602|MVD1_HUMAN","-0.0949317596164931","0.205894670050761","0.165035660971969","conditionB-conditionA","HUMAN","0","0"
"sp|O14920|IKKB_HUMAN","sp|O14920|IKKB_HUMAN","-0.0959612210396017","0.205942991019133","0.165091210613599","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NBQ5|DHB11_HUMAN","sp|Q8NBQ5|DHB11_HUMAN","-0.10467681752262","0.206059644670051","0.1653954568065","conditionB-conditionA","HUMAN","0","0"
"sp|O95299|NDUAA_HUMAN","sp|O95299|NDUAA_HUMAN","-0.0985577375861819","0.206141643889106","0.165423504060998","conditionB-conditionA","HUMAN","0","0"
"sp|O94972|TRI37_HUMAN","sp|O94972|TRI37_HUMAN","0.107087053917496","0.206155310425615","0.165423504060998","conditionB-conditionA","HUMAN","0","0"
"sp|P28289|TMOD1_HUMAN","sp|P28289|TMOD1_HUMAN","-0.0925607544785869","0.206349570480281","0.165810407689758","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y248|PSF2_HUMAN","sp|Q9Y248|PSF2_HUMAN","-0.102970639791844","0.206471593127685","0.166003976143141","conditionB-conditionA","HUMAN","0","0"
"sp|P16220|CREB1_HUMAN","sp|P16220|CREB1_HUMAN","-0.191695773627341","0.206479890667708","0.166003976143141","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H582|ZN644_HUMAN","sp|Q9H582|ZN644_HUMAN","-0.105071714347337","0.206577508785631","0.166224946165314","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UBL3|ASH2L_HUMAN","sp|Q9UBL3|ASH2L_HUMAN","-0.0916274568587596","0.206613139398672","0.166252690842855","conditionB-conditionA","HUMAN","0","0"
"sp|O95905|ECD_HUMAN","sp|O95905|ECD_HUMAN","-0.0928937175412177","0.206618020304569","0.166252690842855","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UM54|MYO6_HUMAN","sp|Q9UM54|MYO6_HUMAN","-0.0977888008666365","0.206951386177275","0.16708043694141","conditionB-conditionA","HUMAN","0","0"
"sp|Q8NCN4|RN169_HUMAN","sp|Q8NCN4|RN169_HUMAN","-0.0985609348471215","0.206986528699727","0.16708043694141","conditionB-conditionA","HUMAN","0","0"
"sp|P08195|4F2_HUMAN","sp|P08195|4F2_HUMAN","-0.0926522100746308","0.207023623584537","0.16708043694141","conditionB-conditionA","HUMAN","0","0"
"sp|P27540|ARNT_HUMAN","sp|P27540|ARNT_HUMAN","-0.101700724999302","0.207094396720031","0.167135528710905","conditionB-conditionA","HUMAN","0","0"
"sp|P34932|HSP74_HUMAN","sp|P34932|HSP74_HUMAN","-0.0900517696375722","0.207472666926982","0.168017868960953","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NVM9|INT13_HUMAN","sp|Q9NVM9|INT13_HUMAN","-0.0901786769900088","0.207680593518157","0.168569065343259","conditionB-conditionA","HUMAN","0","0"
"sp|Q6P1R4|DUS1L_HUMAN","sp|Q6P1R4|DUS1L_HUMAN","-0.101418957929612","0.207780163998438","0.168842975206612","conditionB-conditionA","HUMAN","0","0"
"sp|Q15283|RASA2_HUMAN","sp|Q15283|RASA2_HUMAN","-0.129265113379549","0.207876805935182","0.168842975206612","conditionB-conditionA","HUMAN","0","0"
"sp|P52298|NCBP2_HUMAN","sp|P52298|NCBP2_HUMAN","-0.0979690143502996","0.207880222569309","0.168842975206612","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y2X3|NOP58_HUMAN","sp|Q9Y2X3|NOP58_HUMAN","-0.0916697525950223","0.207991019133151","0.168842975206612","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N6M0|OTU6B_HUMAN","sp|Q8N6M0|OTU6B_HUMAN","-0.0952199032272958","0.207996876220226","0.168842975206612","conditionB-conditionA","HUMAN","0","0"
"sp|Q5JUX0|SPIN3_HUMAN;sp|Q9Y657|SPIN1_HUMAN","sp|Q5JUX0|SPIN3_HUMAN;sp|Q9Y657|SPIN1_HUMAN","-0.116276284680698","0.208073994533385","0.168897702859032","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4P8|WIPI2_HUMAN","sp|Q9Y4P8|WIPI2_HUMAN","-0.102712271753427","0.208230671612651","0.169200264375413","conditionB-conditionA","HUMAN","0","0"
"sp|Q9UPW6|SATB2_HUMAN","sp|Q9UPW6|SATB2_HUMAN","-0.0946466928830834","0.208271671222179","0.169226957383548","conditionB-conditionA","HUMAN","0","0"
"sp|Q9NXV6|CARF_HUMAN","sp|Q9NXV6|CARF_HUMAN","-0.0957598315566859","0.208279968762202","0.169226957383548","conditionB-conditionA","HUMAN","0","0"
"sp|Q9C0C2|TB182_HUMAN","sp|Q9C0C2|TB182_HUMAN","-0.0940356939185332","0.208313158922296","0.169446738232865","conditionB-conditionA","HUMAN","0","0"
"sp|P49840|GSK3A_HUMAN","sp|P49840|GSK3A_HUMAN","-0.0965519909832544","0.208317551737602","0.169501321003963","conditionB-conditionA","HUMAN","0","0"
"sp|O76031|CLPX_HUMAN","sp|O76031|CLPX_HUMAN","-0.0934223114505865","0.208337563451777","0.169555885752022","conditionB-conditionA","HUMAN","0","0"
"sp|O00559|RCAS1_HUMAN","sp|O00559|RCAS1_HUMAN","-0.127053447584085","0.208369289340102","0.16969296797623","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N1F7|NUP93_HUMAN","sp|Q8N1F7|NUP93_HUMAN","-0.0903720028725026","0.208694845763374","0.170379537953795","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTZ2|DHRS4_HUMAN","sp|Q9BTZ2|DHRS4_HUMAN","0.109503558700256","0.208701679031628","0.170379537953795","conditionB-conditionA","HUMAN","0","0"
"sp|O75937|DNJC8_HUMAN","sp|O75937|DNJC8_HUMAN","-0.091314245899456","0.208766106989457","0.170516416432932","conditionB-conditionA","HUMAN","0","0"
"sp|Q92562|FIG4_HUMAN","sp|Q92562|FIG4_HUMAN","0.136986835582945","0.208792463881296","0.170542635658915","conditionB-conditionA","HUMAN","0","0"
"sp|Q86UX7|URP2_HUMAN","sp|Q86UX7|URP2_HUMAN","-0.0894768653244498","0.208810523233112","0.170542635658915","conditionB-conditionA","HUMAN","0","0"
"sp|O75694|NU155_HUMAN","sp|O75694|NU155_HUMAN","-0.0882807370556549","0.208975985942991","0.170981038746909","conditionB-conditionA","HUMAN","0","0"
"sp|Q01081|U2AF1_HUMAN","sp|Q01081|U2AF1_HUMAN","0.0940826154221153","0.208988188207731","0.170981038746909","conditionB-conditionA","HUMAN","0","0"
"sp|P85037|FOXK1_HUMAN","sp|P85037|FOXK1_HUMAN","-0.0931142085641437","0.209029675907848","0.171035278602044","conditionB-conditionA","HUMAN","0","0"
"sp|Q9GZY8|MFF_HUMAN","sp|Q9GZY8|MFF_HUMAN","-0.095271128814856","0.209089222959781","0.171171913631119","conditionB-conditionA","HUMAN","0","0"
"sp|P37108|SRP14_HUMAN","sp|P37108|SRP14_HUMAN","-0.0969762298874546","0.209231745411948","0.171416803953871","conditionB-conditionA","HUMAN","0","0"
"sp|Q96R06|SPAG5_HUMAN","sp|Q96R06|SPAG5_HUMAN","-0.0893936384966079","0.209248828582585","0.171416803953871","conditionB-conditionA","HUMAN","0","0"
"sp|Q14980|NUMA1_HUMAN","sp|Q14980|NUMA1_HUMAN","-0.0890329883105387","0.209259566575556","0.171416803953871","conditionB-conditionA","HUMAN","0","0"
"sp|P24752|THIL_HUMAN","sp|P24752|THIL_HUMAN","-0.092701830306936","0.209550468566966","0.171743783961798","conditionB-conditionA","HUMAN","0","0"
"sp|P16422|EPCAM_HUMAN","sp|P16422|EPCAM_HUMAN","0.109192226033601","0.209571456462319","0.171743783961798","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BTE3|MCMBP_HUMAN","sp|Q9BTE3|MCMBP_HUMAN","-0.0963833986153393","0.20960806325654","0.171743783961798","conditionB-conditionA","HUMAN","0","0"
"sp|Q14686|NCOA6_HUMAN","sp|Q14686|NCOA6_HUMAN","-0.0975710866232955","0.20967200312378","0.171797826802766","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N5U6|RNF10_HUMAN","sp|Q8N5U6|RNF10_HUMAN","-0.161042043515554","0.209742288168684","0.171851851851852","conditionB-conditionA","HUMAN","0","0"
"sp|Q13526|PIN1_HUMAN","sp|Q13526|PIN1_HUMAN","-0.0947918051749568","0.209768645060523","0.171905859117841","conditionB-conditionA","HUMAN","0","0"
"sp|Q13561|DCTN2_HUMAN","sp|Q13561|DCTN2_HUMAN","-0.0893185372746785","0.209790609137056","0.172013820335637","conditionB-conditionA","HUMAN","0","0"
"sp|Q8WU90|ZC3HF_HUMAN","sp|Q8WU90|ZC3HF_HUMAN","-0.0937971862458973","0.209791585318235","0.172013820335637","conditionB-conditionA","HUMAN","0","0"
"sp|Q13131|AAPK1_HUMAN","sp|Q13131|AAPK1_HUMAN","-0.093140736691673","0.209841858648965","0.172121710526316","conditionB-conditionA","HUMAN","0","0"
"sp|Q6I9Y2|THOC7_HUMAN","sp|Q6I9Y2|THOC7_HUMAN","-0.0929387368641574","0.209863822725498","0.172121710526316","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BXJ9|NAA15_HUMAN","sp|Q9BXJ9|NAA15_HUMAN","-0.088852263929482","0.210066868410777","0.172612197928654","conditionB-conditionA","HUMAN","0","0"
"sp|Q14207|NPAT_HUMAN","sp|Q14207|NPAT_HUMAN","-0.0981021985824082","0.210121046466224","0.172612197928654","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H8G2|CAAP1_HUMAN","sp|Q9H8G2|CAAP1_HUMAN","-0.103175326947111","0.210122022647403","0.172612197928654","conditionB-conditionA","HUMAN","0","0"
"sp|O00151|PDLI1_HUMAN","sp|O00151|PDLI1_HUMAN","-0.090775320289751","0.210178153065209","0.172748191978961","conditionB-conditionA","HUMAN","0","0"
"sp|P78362|SRPK2_HUMAN","sp|P78362|SRPK2_HUMAN","-0.092404192224528","0.210374853572823","0.173377156943303","conditionB-conditionA","HUMAN","0","0"
"sp|O00411|RPOM_HUMAN","sp|O00411|RPOM_HUMAN","-0.0921940497694003","0.210420734088247","0.173430824843904","conditionB-conditionA","HUMAN","0","0"
"sp|Q6ICL3|TNG2_HUMAN","sp|Q6ICL3|TNG2_HUMAN","-0.104979896991312","0.210487114408434","0.173566617381304","conditionB-conditionA","HUMAN","0","0"
"sp|Q7Z7F0|KHDC4_HUMAN","sp|Q7Z7F0|KHDC4_HUMAN","0.0996125241295065","0.210500780944943","0.17362023653088","conditionB-conditionA","HUMAN","0","0"
"sp|P36915|GNL1_HUMAN","sp|P36915|GNL1_HUMAN","-0.0907536597173717","0.210621339320578","0.173920183938249","conditionB-conditionA","HUMAN","0","0"
"sp|P03928|ATP8_HUMAN","sp|P03928|ATP8_HUMAN","-0.100308114556737","0.210688207731355","0.173973727422003","conditionB-conditionA","HUMAN","0","0"
"sp|Q8IY81|SPB1_HUMAN","sp|Q8IY81|SPB1_HUMAN","-0.0983305039275209","0.210755564232722","0.174162836506894","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N0W3|FCSK_HUMAN","sp|Q8N0W3|FCSK_HUMAN","0.103058646925691","0.210773135493948","0.174162836506894","conditionB-conditionA","HUMAN","0","0"
"sp|Q96DW6|S2538_HUMAN","sp|Q96DW6|S2538_HUMAN","0.123439538894947","0.210812670831706","0.174216313802724","conditionB-conditionA","HUMAN","0","0"
"sp|Q15046|SYK_HUMAN","sp|Q15046|SYK_HUMAN","-0.0894092268641948","0.210911265130808","0.174269773547752","conditionB-conditionA","HUMAN","0","0"
"sp|Q96KG9|SCYL1_HUMAN","sp|Q96KG9|SCYL1_HUMAN","-0.0985416383155222","0.210949336196798","0.174323215750615","conditionB-conditionA","HUMAN","0","0"
"sp|O14497|ARI1A_HUMAN","sp|O14497|ARI1A_HUMAN","-0.0897924867803894","0.211048906677079","0.17451205510907","conditionB-conditionA","HUMAN","0","0"
"sp|Q92540|SMG7_HUMAN","sp|Q92540|SMG7_HUMAN","-0.0940090914908556","0.211053299492386","0.17451205510907","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H3K6|BOLA2_HUMAN","sp|Q9H3K6|BOLA2_HUMAN","-0.0933189364373774","0.211202655212808","0.17456154728733","conditionB-conditionA","HUMAN","0","0"
"sp|P49459|UBE2A_HUMAN","sp|P49459|UBE2A_HUMAN","-0.103655225914334","0.211328582584928","0.17456154728733","conditionB-conditionA","HUMAN","0","0"
"sp|Q6P1Q9|MET2B_HUMAN","sp|Q6P1Q9|MET2B_HUMAN","-0.0929560108637553","0.211331023037876","0.17456154728733","conditionB-conditionA","HUMAN","0","0"
"sp|P18669|PGAM1_HUMAN","sp|P18669|PGAM1_HUMAN","-0.088376570825293","0.211339808668489","0.17456154728733","conditionB-conditionA","HUMAN","0","0"
"sp|Q6IA69|NADE_HUMAN","sp|Q6IA69|NADE_HUMAN","0.0961736116234579","0.211366165560328","0.174614880367093","conditionB-conditionA","HUMAN","0","0"
"sp|Q92552|RT27_HUMAN","sp|Q92552|RT27_HUMAN","-0.0936750335041214","0.211403260445139","0.174668195969195","conditionB-conditionA","HUMAN","0","0"
"sp|P04181|OAT_HUMAN","sp|P04181|OAT_HUMAN","-0.0870233220400287","0.211522842639594","0.174721494102228","conditionB-conditionA","HUMAN","0","0"
"sp|Q96HE7|ERO1A_HUMAN","sp|Q96HE7|ERO1A_HUMAN","-0.0921615341145792","0.211541878172589","0.174742183663447","conditionB-conditionA","HUMAN","0","0"
"sp|O96028|NSD2_HUMAN","sp|O96028|NSD2_HUMAN","-0.0927591174908233","0.211550175712612","0.174742183663447","conditionB-conditionA","HUMAN","0","0"
"sp|O00232|PSD12_HUMAN","sp|O00232|PSD12_HUMAN","-0.0872173113455776","0.211585806325654","0.174742183663447","conditionB-conditionA","HUMAN","0","0"
"sp|Q6NYC8|PPR18_HUMAN","sp|Q6NYC8|PPR18_HUMAN","-0.0966778126311905","0.211598496680984","0.174742183663447","conditionB-conditionA","HUMAN","0","0"
"sp|Q8TCC3|RM30_HUMAN","sp|Q8TCC3|RM30_HUMAN","0.097460818688786","0.211619972666927","0.174742183663447","conditionB-conditionA","HUMAN","0","0"
"sp|O94782|UBP1_HUMAN","sp|O94782|UBP1_HUMAN","-0.0933341608807812","0.211683912534166","0.175012272950417","conditionB-conditionA","HUMAN","0","0"
"sp|O95168|NDUB4_HUMAN","sp|O95168|NDUB4_HUMAN","-0.09697202768821","0.211687329168294","0.175012272950417","conditionB-conditionA","HUMAN","0","0"
"sp|Q6P1K8|T2H2L_HUMAN","sp|Q6P1K8|T2H2L_HUMAN","-0.0922784228706348","0.211852303787583","0.175445771307051","conditionB-conditionA","HUMAN","0","0"
"sp|Q5BJF6|ODFP2_HUMAN","sp|Q5BJF6|ODFP2_HUMAN","-0.101017846437943","0.211883053494729","0.175445771307051","conditionB-conditionA","HUMAN","0","0"
"sp|Q9BYC8|RM32_HUMAN","sp|Q9BYC8|RM32_HUMAN","-0.0938095497442397","0.211925029285435","0.175498855086686","conditionB-conditionA","HUMAN","0","0"
"sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN","sp|Q16777|H2A2C_HUMAN;sp|Q6FI13|H2A2A_HUMAN","0.120337554033716","0.212171026942601","0.176369582992641","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y689|ARL5A_HUMAN","sp|Q9Y689|ARL5A_HUMAN","-0.104356146910732","0.212214955095666","0.176422498364944","conditionB-conditionA","HUMAN","0","0"
"sp|Q9H967|WDR76_HUMAN","sp|Q9H967|WDR76_HUMAN","-0.0934450229135813","0.21227303787583","0.176475396436162","conditionB-conditionA","HUMAN","0","0"
"sp|Q9Y4E8|UBP15_HUMAN","sp|Q9Y4E8|UBP15_HUMAN","-0.0940752325336689","0.212372120265521","0.176499428011113","conditionB-conditionA","HUMAN","0","0"
"sp|Q04760|LGUL_HUMAN","sp|Q04760|LGUL_HUMAN","-0.0896145173277958","0.212381882077314","0.176499428011113","conditionB-conditionA","HUMAN","0","0"
"sp|P60520|GBRL2_HUMAN","sp|P60520|GBRL2_HUMAN","-0.0995598414130399","0.212402381882077","0.176552287581699","conditionB-conditionA","HUMAN","0","0"
"sp|P14618|KPYM_HUMAN","sp|P14618|KPYM_HUMAN","-0.089432388964358","0.212572237407263","0.176739627572689","conditionB-conditionA","HUMAN","0","0"
"sp|Q6UWP2|DHR11_HUMAN","sp|Q6UWP2|DHR11_HUMAN","-0.093829999351982","0.212619094103866","0.176739627572689","conditionB-conditionA","HUMAN","0","0"
"sp|P09669|COX6C_HUMAN","sp|P09669|COX6C_HUMAN","-0.0935111873187822","0.212674736431082","0.176792422015352","conditionB-conditionA","HUMAN","0","0"
"sp|Q12986|NFX1_HUMAN","sp|Q12986|NFX1_HUMAN","-0.0963878368438777","0.212695236235845","0.176845199216199","conditionB-conditionA","HUMAN","0","0"
"sp|Q8N567|ZCHC9_HUMAN","sp|Q8N567|ZCHC9_HUMAN","0.108473793026347","0.212719152674736","0.176869082598759","conditionB-conditionA","HUMAN","0","0"
"sp|P12268|IMDH2_HUMAN","sp|P12268|IMDH2_HUMAN","-0.0865815766616791","0.212728914486529","0.176869082598759","conditionB-conditionA","HUMAN","0","0"
